# generator: homm3.analysis.dc_callgraph
# exe: HEROES3.EXE sha256=057c9d88e7206f6669a4615de2c6e02ab6c4e2d570a9e2badf07fe0bd6247274
# ANALYSIS OUTPUT, NOT RETAIL EVIDENCE - a
# `callgraph-unique` row needs retail-corroborated
# promotion into a VA() claim.
unit	dc_offset	proposed_rva	candidates	grade	name	detail
soundmgr	0x14b7e0			no-signal	ProcessMP3Stop	gap 2 dc vs 4 retail [0x19a590..0x19ac00]
soundmgr	0x14b7f4			no-signal	ProcessStopAndPlayMP3	gap 2 dc vs 4 retail [0x19a590..0x19ac00]
textresource	0x1639ec			no-signal	TSpreadsheetResource::TSpreadsheetResource	gap 2 dc vs 4 retail [0x1bbdd0..0x1bc170]
textresource	0x163a70			no-signal	TSpreadsheetResource::TSpreadsheetResource	gap 2 dc vs 4 retail [0x1bbdd0..0x1bc170]
textwdgt	0x164d68			no-signal	textWidget::initialize	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x164dd4			no-signal	textWidget::Main	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x164f7c			no-signal	textWidget::zBufferDraw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x164f80			no-signal	textWidget::Draw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165034			no-signal	textWidget::Dim	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165038			no-signal	iconBackedTextWidget::iconBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165090			no-signal	iconBackedTextWidget::iconBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165110			no-signal	iconBackedTextWidget::zBufferDraw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165114			no-signal	iconBackedTextWidget::Draw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165184			no-signal	bitmapBackedTextWidget::bitmapBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x1651d8			no-signal	bitmapBackedTextWidget::bitmapBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165254			no-signal	bitmapBackedTextWidget::zBufferDraw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165258			no-signal	bitmapBackedTextWidget::Draw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x1652f4			no-signal	textWidget::SetColor	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x1652fc			no-signal	textWidget::`scalar deleting destructor'	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165330			no-signal	iconBackedTextWidget::`scalar deleting destructor'	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165364			no-signal	iconBackedTextWidget::~iconBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x16537c			no-signal	bitmapBackedTextWidget::`scalar deleting destructor'	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
town	0x166950			no-signal	town::initialize_spells	gap 4 dc vs 3 retail [0x1be450..0x1bede0]
town	0x166b64		0x1be930	callgraph-narrowed	town::set_spells_available	gap 4 dc vs 3 retail [0x1be450..0x1bede0] [demoted: not an injective monotone map]
town	0x166c08		0x1be930	callgraph-narrowed	town::create_building	gap 4 dc vs 3 retail [0x1be450..0x1bede0] [demoted: not an injective monotone map]
town	0x166ed8			no-signal	town::destroy_extra_capitol	gap 4 dc vs 3 retail [0x1be450..0x1bede0]
town	0x1674d4			no-signal	town::get_horde	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167544			no-signal	town::get_horde_bonus	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x1675d4			no-signal	town::get_legion_bonus	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167748			no-signal	town::get_growth_rate	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167848			no-signal	town::increase_population	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167900			no-signal	town::change_generator_bonus	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167958			no-signal	show_building_rewards	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167a8c			no-signal	show_creature_rewards	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167c3c			no-signal	town::give_event_reward	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167f68			no-signal	check_shipyard_square	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x167ff4			no-signal	initialize_buildings	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x168330			no-signal	initialize_army	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x16842c			no-signal	town::initialize	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x168494			no-signal	town::update_full_building_mask	gap 14 dc vs 13 retail [0x1bf600..0x1c0d20]
town	0x168a10			no-signal	town::set_legal_buildings	gap 8 dc vs 5 retail [0x1c12a0..0x1c14a0]
town	0x168a50			no-signal	town::is_disabled	gap 8 dc vs 5 retail [0x1c12a0..0x1c14a0]
town	0x168a98			no-signal	town::hire	gap 8 dc vs 5 retail [0x1c12a0..0x1c14a0]
town	0x168b54			no-signal	town::PlaceInMap	gap 8 dc vs 5 retail [0x1c12a0..0x1c14a0]
town	0x168ba0			no-signal	town::GetNativeTerrain	gap 8 dc vs 5 retail [0x1c12a0..0x1c14a0]
town	0x168bb8			no-signal	town::GetTypeName	gap 8 dc vs 5 retail [0x1c12a0..0x1c14a0]
town	0x168bd0			no-signal	town::get_army	gap 8 dc vs 5 retail [0x1c12a0..0x1c14a0]
town	0x168bf8			no-signal	town::get_army	gap 8 dc vs 5 retail [0x1c12a0..0x1c14a0]
window	0x19721c			no-signal	heroWindow::Open	gap 4 dc vs 2 retail [0x1fea80..0x1fecb0]
window	0x1972e0			no-signal	heroWindow::Close	gap 4 dc vs 2 retail [0x1fea80..0x1fecb0]
window	0x19731c			no-signal	heroWindow::handle_message	gap 4 dc vs 2 retail [0x1fea80..0x1fecb0]
window	0x197320			no-signal	heroWindow::handle_widget_hover	gap 4 dc vs 2 retail [0x1fea80..0x1fecb0]
window	0x19742c			no-signal	heroWindow::RemoveAndDeleteWidget	gap 3 dc vs 2 retail [0x1fed60..0x1feed0]
window	0x197480			no-signal	heroWindow::BroadcastMessage	gap 3 dc vs 2 retail [0x1fed60..0x1feed0]
window	0x197530			no-signal	heroWindow::BroadcastMessage	gap 3 dc vs 2 retail [0x1fed60..0x1feed0]
window	0x1975d8			no-signal	heroWindow::DrawWindow	gap 2 dc vs 1 retail [0x1feff0..0x1ff100]
window	0x197690			no-signal	heroWindow::DrawWindowX	gap 2 dc vs 1 retail [0x1feff0..0x1ff100]
window	0x197bdc			no-signal	heroWindow::EnableAllWidgets	gap 2 dc vs 1 retail [0x1ff3e0..0x1ff490]
window	0x197c08			no-signal	heroWindow::DoModal	gap 2 dc vs 1 retail [0x1ff3e0..0x1ff490]
window	0x197cd4			no-signal	heroWindow::AddWidgetsToMessageStream	gap 1 dc vs 3 retail [0x1ff510..0x1ff640]
winmgr	0x19b1f0			no-signal	heroWindowManager::UpdateScreen	gap 5 dc vs 1 retail [0x202a40..0x202c50]
winmgr	0x19b230			no-signal	heroWindowManager::UpdateScreen	gap 5 dc vs 1 retail [0x202a40..0x202c50]
winmgr	0x19b328			no-signal	heroWindowManager::UpdateScreen	gap 5 dc vs 1 retail [0x202a40..0x202c50]
winmgr	0x19b3c4			no-signal	heroWindowManager::BlitToScreenWithPointer	gap 5 dc vs 1 retail [0x202a40..0x202c50]
winmgr	0x19b3f0			no-signal	heroWindowManager::BlitToScreenWithPointerX	gap 5 dc vs 1 retail [0x202a40..0x202c50]
