# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
seg,offset,name
1,0x28308,??1?$_Vector_base@Utype_creature_value@@V?$allocator@Utype_creature_value@@@std@@@std@@QAA@XZ
1,0x283c4,?erase@?$vector@JV?$allocator@J@std@@@std@@QAAPAJPAJ0@Z
1,0x2b624,?get_attack@type_AI_combat_data@@IBAJW4type_speed_catagory@@_N@Z
1,0x38b88,?erase@?$vector@JV?$allocator@J@std@@@std@@QAAPAJPAJ@Z
1,0x7ee64,?DestroyDirectInput@@YAXXZ
3,0xd2f0,?gbNoCDRom@@3HA
1,0x126e24,?set_creature_sacrifice@type_sacrifice_window@@AAAXJJ@Z
1,0x2ac58,?cast_mass_damage_spell@type_AI_combat_data@@IAAXAAUtype_spell_choice@@PBVhero@@@Z
1,0x33cf8,?AI_choose_destination@@YAHPAVhero@@JAAUHeroDestination@@AAJ_N3@Z
1,0x120888,??E?$_Deque_iterator@PAVCNetMsg@@U?$_Nonconst_traits@PAVCNetMsg@@@std@@U?$_Buf_size_traits@PAVCNetMsg@@$0A@@3@@std@@QAAAAU01@XZ
3,0x1fa14,??_C@_0BG@MKKH@DDERR_INVALIDPOSITION?$AA@
1,0x101e00,??0CMultiPlayerWindowEdit@@QAA@HHHHHPAD0HW4EJustify@font@@0HHHHHH@Z
1,0x12935c,?construct@std@@YAXPAPAVsample@@ABQAV2@@Z
1,0x2b890,?do_ranged_combat@type_AI_combat_data@@IAAXAAV1@@Z
1,0xa4c68,?SaveObeliskPool@game@@AAAHPAX@Z
3,0x356f8,?HumanCPU@@3PAPBDA
1,0x472f4,?WalkTo@army@@QAA_NH_N@Z
1,0x1236f8,?_S_key@?$_Rb_tree@VTCacheMapKey@ResourceManager@@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@U?$_Select1st@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@@4@U?$less@VTCacheMapKey@ResourceManager@@@4@V?$allocator@Uacde9551
3,0xfa8,?_S_start_free@?$__node_alloc@$0A@$0A@@std@@0PADA
3,0x2a90,??_C@_0L@HPDB@?$CFsshot?482M?$AA@
3,0x2b20,??_C@_0M@JBIG@cprgtix?4def?$AA@
3,0x5aa0,??_C@_08GEBG@CH01?4DEF?$AA@
3,0xb910,?gArtifactSpritePrefix@@3PBDB
1,0xebc90,?Read@TTownEvent@@QAAHPAX@Z
1,0x25c80,?choose_to_run@combatManager@@AAA_NPBVarmy@@PBJPBVsearchArray@@@Z
3,0xb354,??_C@_0BF@LOMP@No?5name?5server?5found?$AA@
1,0x70bd4,??0?$allocator@Utype_artifact@@@std@@QAA@XZ
1,0x70bd8,??1?$allocator@Utype_artifact@@@std@@QAA@XZ
3,0xa340,??_C@_0L@COBM@cgdrag?4def?$AA@
3,0xa408,??_C@_0L@KMNI@cgenie?4def?$AA@
3,0xa32c,??_C@_0L@MKGM@cwunic?4def?$AA@
1,0x74484,?DrawHeroAlpha@CSpriteFrame@@QBAXHHHHPAGHHHHHAAVTPalette16@@_N@Z
1,0x8b614,?GetConnectionSettings@CDPlayLobby@@QAAPAUDPLCONNECTION@@KPAK@Z
1,0xe226c,?PlayerDead@@YAXH@Z
1,0x162968,??A?$vector@PADV?$allocator@PAD@std@@@std@@QAAAAPADI@Z
1,0x129af4,?destroy@std@@YAXPAPAViconWidget@@@Z
1,0x3ef90,?get_air_shield_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z
3,0x139e0,??_C@_0CH@CONG@?6?$CFs?6?6Heroes?5III?5encountered?5an?5e@
1,0x9824c,?DispatchEvent@advManager@@AAAXPAVhero@@PAVNewmapCell@@Utype_point@@_N@Z
1,0xc1dd4,?save_vector@@YA_NPAXAAV?$vector@Utype_point@@V?$allocator@Utype_point@@@std@@@std@@@Z
1,0x1268a4,?empty_backpack@type_sacrifice_window@@AAAXXZ
3,0x1d634,??_C@_08IGIN@TODhall1?$AA@
3,0x1e928,??_C@_08NOID@TBFrhal3?$AA@
1,0x14a67c,?GetRealWidth@slider@@UBAHXZ
1,0x5088c,?GetNumberOfRows@TSpreadsheetResource@@QBAHXZ
1,0xbd944,??0?$allocator@W4TArtifact@@@std@@QAA@XZ
1,0xbd94c,??1?$allocator@W4TArtifact@@@std@@QAA@XZ
1,0x42e68,??0?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@QAA@ABV01@@Z
1,0xe225c,?TrueFalseDialogHandler@@YAHAAUmessage@@@Z
1,0x10feb8,?value_of_experience@@YAMPBVhero@@ABVarmyGroup@@@Z
1,0x122af8,?Release@resource@@QAAHXZ
1,0x12bfe0,?check_town_portal@searchArray@@AAAXPBVhero@@ABUpathCell@@J@Z
1,0x12cabc,?get_whirlpools@game@@QBAABV?$vector@Utype_point@@V?$allocator@Utype_point@@@std@@@std@@XZ
1,0x3b940,?__unguarded_linear_insert@std@@YAXPAJJ@Z
1,0x103888,?GetLossConditionText@game@@QAAXPAD@Z
1,0x8d4b0,??0type_record_hide_hero@@QAA@PAVhero@@D@Z
1,0x148f98,??0CSingleSelectionChatEdit@@QAA@HHHHHPAD0HW4EJustify@font@@0HHHHHH@Z
3,0x2e284,?gbNoSound@@3HA
1,0xe7fb8,?AppExit@@YAXXZ
1,0x1030bc,?Add@?$CAutoArray@VCDPlaySession@@@@UAA_NPAVCDPlaySession@@@Z
3,0x5b18,??_C@_08PBLG@CH11?4DEF?$AA@
1,0xe9c58,?__stl_alloc_rebind@std@@YAAAV?$allocator@ULODEntry@@@1@AAV21@PBULODEntry@@@Z
1,0xfc550,?__copy_backward@std@@YAPAVTreasureData@@PAV2@00Urandom_access_iterator_tag@1@PAH@Z
1,0x14d92c,?__introsort_loop@std@@YAXPAVTSpellbookEntry@TSpellbookWindow@@00H@Z
1,0x38118,??_F?$vector@PAVtype_artifact_effect@@V?$allocator@PAVtype_artifact_effect@@@std@@@std@@QAAXXZ
1,0x384fc,??_Etype_school_artifact@@UAAPAXI@Z
1,0x384fc,??_Gtype_school_artifact@@UAAPAXI@Z
3,0x16788,?gbPlayerDrop@@3_NA
1,0x123088,?_S_color@?$_Rb_tree@VTCacheMapKey@ResourceManager@@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@U?$_Select1st@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@@4@U?$less@VTCacheMapKey@ResourceManager@@@4@V?$allocator95f3672f
1,0xc6948,?__uninitialized_copy@std@@YAPAUSign@@PAU2@000@Z
1,0xfda8c,?SetGameDefaults@@YAXXZ
1,0x14d578,?deallocate@?$_STL_alloc_proxy@PAVTSpellbookEntry@TSpellbookWindow@@V12@V?$allocator@VTSpellbookEntry@TSpellbookWindow@@@std@@@std@@QAAXPAVTSpellbookEntry@TSpellbookWindow@@I@Z
3,0xa5ac,??_C@_0L@HEBJ@cwskel?4def?$AA@
3,0x1397c,??_C@_0BP@OCDH@Copyright?51999?5The?53DO?5Company?$AA@
1,0x17f0f4,??1TCastleWindow@@UAA@XZ
1,0x4dbb8,??0TSplitWindow@@QAA@HHW4TCreatureType@@@Z
1,0x8cdd8,?replay@type_record_claim_town@@UAAX_N@Z
1,0xf760c,?insert@?$vector@VBlackBoxData@@V?$allocator@VBlackBoxData@@@std@@@std@@QAAXPAVBlackBoxData@@IABV3@@Z
3,0x141cc,??_C@_1BG@JJIG@?$AAB?$AAi?$AAn?$AAk?$AA?5?$AAV?$AAi?$AAd?$AAe?$AAo?$AA?$AA@
1,0xc5ad4,?distance_type@std@@YAPAHPBVmine@@@Z
1,0x6446c,?uninitialized_copy@std@@YAPAUTObstacle@combatManager@@PAU23@00@Z
1,0x8a458,?CloseSession@CDPlay@@UAA_NXZ
1,0x99bac,?EraseObj@advManager@@QAAXPAVNewmapCell@@Utype_point@@_N@Z
3,0x2c9fc,?gbHitEvent@@3HA
1,0x149590,??_ECSaveGameEdit@@UAAPAXI@Z
1,0x149590,??_GCSaveGameEdit@@UAAPAXI@Z
3,0x1e7e4,??_C@_08NOLC@TBStext5?$AA@
1,0xbe1a0,??0?$allocator@Vgenerator@@@std@@QAA@XZ
1,0xbe1a8,??1?$allocator@Vgenerator@@@std@@QAA@XZ
3,0xcc1c,?gbGotFirstHeartbeat@@3HA
2,0x7a20,_GUID_VideoPortCaps
1,0xaf2b4,?saveLossCondition@NewSMapHeader@@QAAHDPAX@Z
1,0x129388,?__stl_alloc_rebind@std@@YAAAV?$allocator@PAVtextWidget@@@1@AAV21@PBQAVtextWidget@@@Z
1,0xfeb18,?Main@mouseManager@@UAAHAAUmessage@@@Z
3,0x1d84c,??_C@_08JJNP@TOSBeh1a?$AA@
3,0x1260,??_C@_0M@KJCI@iOk6432?4def?$AA@
1,0x4cb90,?GetCroppedWidth@CSpriteFrame@@QBAHXZ
1,0x4c210,?is_valid_caliph_spell@@YA_NW4SpellID@@PBVarmy@@@Z
1,0xc9788,??0TGenericResource@@QAA@PBDHPBX@Z
1,0xd4d60,?GetMobility@hero@@QBAHXZ
1,0xc7ea0,?__uninitialized_copy_aux@std@@YAPAUtype_point@@PAU2@00U__false_type@@@Z
3,0x31a40,?RedShift@ResourceManager@@3HA
3,0x2e504,?iWhichPlayerFoundGrail@@3HA
1,0x165330,??_EiconBackedTextWidget@@UAAPAXI@Z
1,0x165330,??_GiconBackedTextWidget@@UAAPAXI@Z
3,0x1e544,??_C@_08LKFM@TBDnspec?$AA@
1,0xcd17c,?CheckLevel@hero@@QAAXXZ
1,0xedd14,?readHolyGrailData@NewfullMap@@QAAHPAXPAVCObject@@@Z
3,0xaf78,??_C@_1EO@PGMB@?$AAC?$AAo?$AAu?$AAl?$AAd?$AA?5?$AAn?$AAo?$AAt?$AA?5?$AAc?$AAr?$AAe?$AAa?$AAt?$AAe?$AA?5?$AAD?$AAi?$AAr@
1,0xfc6d0,?__copy_backward@std@@YAPAVBlackBoxData@@PAV2@00Urandom_access_iterator_tag@1@PAH@Z
3,0xa37c,??_C@_0L@IGEB@cgremm?4def?$AA@
1,0x1201a0,??1?$_STL_alloc_proxy@PAPAPAVCNetMsg@@PAPAV1@V?$allocator@PAVCNetMsg@@@std@@@std@@QAA@XZ
1,0x15843c,??R?$less@W4SpellID@@@std@@QBA_NABW4SpellID@@0@Z
1,0x163d2c,??_ETSpreadsheetResource@@UAAPAXI@Z
1,0x163d2c,??_GTSpreadsheetResource@@UAAPAXI@Z
1,0x458a0,?range_attack@army@@AAAXPAV1@@Z
3,0x32808,?AnimHeader@@3PAUAnimHeaderStruct@@A
3,0x170,__imp__TranslateMessage
1,0x1fb2c,?get_location@type_obscuring_object@@QBA?AUtype_point@@XZ
1,0x39230,??1?$_STL_alloc_proxy@PAPAUpathCell@@PAU1@V?$allocator@PAUpathCell@@@std@@@std@@QAA@XZ
1,0xbe044,??0?$allocator@USign@@@std@@QAA@XZ
1,0xbe04c,??1?$allocator@USign@@@std@@QAA@XZ
1,0xdb50c,_inflateInit2_@16
3,0x1df14,??_C@_08EDAE@TBTwspec?$AA@
3,0x1f950,??_C@_0BF@DLEF@DDERR_HWNDSUBCLASSED?$AA@
1,0x130670,?AddNewPlayer@CNetPlayerHandler@@QAA_NPAVCNetPlayerInfo@@@Z
1,0x14d8b8,?uninitialized_fill_n@std@@YAPAVTSpellbookEntry@TSpellbookWindow@@PAV23@IABV23@@Z
1,0x188dbc,?SetWidgetDisabled@TGiveResourceWindow@@AAAXF@Z
1,0x1f148,?GetWidth@CSprite@@QBAHXZ
1,0x39fb0,?__stl_alloc_rebind@std@@YAAAV?$allocator@PAUpathCell@@@1@AAV21@PBQAUpathCell@@@Z
3,0xabf4,??_C@_08PGOF@cs_death?$AA@
1,0x12249c,?ReadFromSpriteResource@ResourceManager@@YAHPAXH@Z
1,0x39cbc,?destroy@std@@YAXPAUpathCell@@0@Z
1,0x80144,_crc32@12
1,0x6f984,?ProcessNextAction@combatManager@@QAAHAAUmessage@@_N@Z
1,0x822e4,?GetData@CDiffFile@@QAAPAEXZ
3,0x1df8c,??_C@_08CJMP@TBTwext3?$AA@
1,0x2094c,?begin@?$vector@PAVCSprite@@V?$allocator@PAVCSprite@@@std@@@std@@QAAPAPAVCSprite@@XZ
1,0xf7aec,?_M_fill_insert@?$vector@W4SpellID@@V?$allocator@W4SpellID@@@std@@@std@@QAAXPAW4SpellID@@IABW43@@Z
3,0x1e5bc,??_C@_08NAJH@TBDnext3?$AA@
1,0x19c86c,_wsprintfW
1,0x19cb24,_vsprintf
1,0x2cad8,?sort@std@@YAXPAUtype_monster_data@@0@Z
1,0xae5b4,?saveVictoryCondition@NewSMapHeader@@QAAHDPAX@Z
3,0x1deb4,??_C@_08HELP@TBTwcas3?$AA@
1,0xcc4e0,?HeroScreenUpdate@hero@@QAAXXZ
3,0x1e4e4,??_C@_08INOH@TBDncas3?$AA@
1,0x42db0,??0?$deque@W4SpellID@@V?$allocator@W4SpellID@@@std@@$0A@@std@@QAA@ABV01@@Z
1,0xe9888,??0?$vector@ULODEntry@@V?$allocator@ULODEntry@@@std@@@std@@QAA@ABV?$allocator@ULODEntry@@@1@@Z
1,0x1307b4,?PlayerExists@CNetPlayerHandler@@QAA_NK@Z
1,0x142cc0,?UpdateNameLists@TSingleSelectionWindow@@QAAXXZ
3,0x1ad28,??_C@_0M@JMCM@C15spE9?4def?$AA@
3,0x1b1bc,??_C@_0M@EKHK@sysopb1?4def?$AA@
1,0xbf994,?deallocate@?$_STL_alloc_proxy@PAUTBlackMarket@@U1@V?$allocator@UTBlackMarket@@@std@@@std@@QAAXPAUTBlackMarket@@I@Z
1,0xe717c,??_GsoundManager@@QAAPAXI@Z
1,0xff818,??_EmouseManager@@UAAPAXI@Z
1,0xff818,??_GmouseManager@@UAAPAXI@Z
1,0x9cbd0,??0CMCEraseObject@@QAA@Utype_point@@@Z
3,0x1d108,??_C@_08CHCE@TOrgar2a?$AA@
1,0x31808,?do_swap@type_AI_creature_swapper@@QAAXPAVhero@@PAVarmyGroup@@0@Z
1,0x85844,?DrawOccupant@combatManager@@QAAXHHH@Z
1,0xbd0a0,?set_background_animation@TAdventureMapWindow@@QAAX_N@Z
3,0x1e9a0,??_C@_08CNBD@TBFrext1?$AA@
1,0x16d23c,?ShowText@townManager@@QAAXXZ
3,0x180,__imp__MapViewOfFile
1,0x29b94,?get_resurrection_value@type_monster_data@@QBAJAAUtype_spell_choice@@PBVhero@@@Z
3,0xa7c8,??_C@_0L@PBJF@cgobli?4def?$AA@
1,0x12f150,??1CSpriteWidget@@UAA@XZ
1,0x1478e4,??0CGameHeaderInfoInitMsgEx@@QAA@PADK_N@Z
1,0xbdf80,??0?$allocator@Vtown@@@std@@QAA@XZ
1,0xbdf88,??1?$allocator@Vtown@@@std@@QAA@XZ
1,0x17f54c,?SetRolloverText@TCastleWindow@@AAAXAAUmessage@@@Z
1,0xf97f8,?copy@std@@YAPAVCObject@@PAV2@00@Z
1,0x1580c4,?AbleToSummonElemental@combatManager@@QAA_NW4SpellID@@J@Z
1,0x188e94,?SetWidgetOn@TSellArtifactWindow@@AAAXF@Z
3,0x314c4,?gsThisNetPlayerInfo@@3VCNetPlayerInfo@@A
1,0x37dcc,?get_value_of_knowledge@hero@@QBAJXZ
3,0x1b498,??_C@_0M@HPEB@Multiplayer?$AA@
1,0x170128,??0TMageGuildWindow@@QAA@XZ
1,0x6cee4,?MoveCursorMenu@combatManager@@QAAXHH@Z
3,0xb2d8,??_C@_0P@FIEF@Invalid?5object?$AA@
1,0x102cf8,?GetPlayerCount@CHotSeatDlg@@QAAHXZ
3,0x35b74,?SpecialBuildingCosts@town@@1PAY186HA
1,0x20970,?begin@?$vector@Vgarrison@@V?$allocator@Vgarrison@@@std@@@std@@QAAPAVgarrison@@XZ
1,0xf53dc,?resize@?$vector@VTreasureData@@V?$allocator@VTreasureData@@@std@@@std@@QAAXI@Z
1,0x14e228,?__pop_heap_aux@std@@YAXPAVTSpellbookEntry@TSpellbookWindow@@00@Z
1,0x1640e0,??0?$_Vector_base@PAV?$vector@PADV?$allocator@PAD@std@@@std@@V?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@2@@std@@QAA@IABV?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@1@@Z
3,0x1e8d4,??_C@_08FLLA@TBFrtvrn?$AA@
1,0x2097c,?begin@?$vector@Vboat@@V?$allocator@Vboat@@@std@@@std@@QAAPAVboat@@XZ
1,0x8e1d0,?record_show_hero@game@@QAAXPAVhero@@DUtype_point@@_N@Z
1,0xc29c4,?__stl_alloc_rebind@std@@YAAAV?$allocator@Vgarrison@@@1@AAV21@PBVgarrison@@@Z
1,0x11ff0c,??0?$_Deque_iterator@PAVCNetMsg@@U?$_Nonconst_traits@PAVCNetMsg@@@std@@U?$_Buf_size_traits@PAVCNetMsg@@$0A@@3@@std@@QAA@XZ
1,0x127acc,?update_buttons@type_skeleton_window@@AAAXXZ
1,0x2818c,??1?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@QAA@XZ
1,0x6aa80,?allocate@?$_STL_alloc_proxy@PAPAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PAV12@V?$allocator@PAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@@std@@QAAPAPAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D2ce52a3a
1,0xc0368,?_M_insert_overflow@?$vector@VCObject@@V?$allocator@VCObject@@@std@@@std@@IAAXPAVCObject@@ABV3@I@Z
1,0x122de4,??1?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@QAA@XZ
1,0x3e40,?_M_do_left_shift@?$_Base_bitset@$00K@std@@QAAXI@Z
1,0x88904,?PlayWait@ds_genericsample@@UAA_NHK@Z
1,0xc4374,?uninitialized_copy@std@@YAPAUSign@@PAU2@00@Z
1,0xf9f9c,??0?$vector@USecondarySkillData@@V?$allocator@USecondarySkillData@@@std@@@std@@QAA@ABV01@@Z
3,0x15b68,??_C@_0M@BAK@OvButn4?4def?$AA@
3,0x34328,?gSacrificeWindowHelp@@3PAUTHelpText@@A
1,0x5c278,?SetupCastle@townManager@@QAAXPAVheroWindow@@H@Z
3,0xac1c,??_C@_0L@LNPP@cs_turn_fr?$AA@
1,0x9ce08,??1type_university_window@@UAA@XZ
1,0xc2810,?__stl_alloc_rebind@std@@YAAAV?$allocator@Utype_point@@@1@AAV21@PBUtype_point@@@Z
1,0xbf104,?resize@?$vector@Vgarrison@@V?$allocator@Vgarrison@@@std@@@std@@QAAXIABVgarrison@@@Z
1,0xf5f88,??0CObjectType@@QAA@XZ
1,0x15d440,?SendHeroUpdate@swapManager@@QAAXXZ
3,0x1e1cc,??_C@_08LLOH@TBIndw_1?$AA@
3,0xa390,??_C@_0L@DKGC@cgargo?4def?$AA@
3,0x2c564,?RandomTavernText@@3PBVTTextResource@@B
3,0x1a91c,??_C@_0N@JPBL@Firestrm?4wav?$AA@
1,0xe8058,?Get@GameTime@@YAKXZ
3,0x13d04,??_C@_05OMCJ@?$CFs?6?$CFs?$AA@
3,0x1010,??_C@_0L@NKGA@ajpnagvbpu?$AA@
3,0xac10,??_C@_0L@IONA@cs_turn_rf?$AA@
3,0xb584,??_C@_0P@KHJL@Cant?5load?5capi?$AA@
1,0x91db8,?HandleMapEvent@advManager@@AAAXPAVhero@@PAVNewmapCell@@Utype_point@@_N@Z
1,0xfd54c,??_GTTimedEvent@@QAAPAXI@Z
1,0x129b4c,??1sample@@QAA@XZ
1,0x14d858,?allocate@?$allocator@VTSpellbookEntry@TSpellbookWindow@@@std@@QBAPAVTSpellbookEntry@TSpellbookWindow@@IPBX@Z
3,0x1d16c,??_C@_07LJKC@TOruni1?$AA@
3,0x1d0d4,??_C@_07ONHK@TOrmrk2?$AA@
1,0xc6244,?__uninitialized_fill_n@std@@YAPAVCObjectType@@PAV2@IABV2@0@Z
1,0xdcaa0,?MouseMessageHandler@@YAHPAXIIJ@Z
1,0xcacfc,?restore_cell@type_obscuring_object@@QAAXXZ
1,0x11424,?DrawHeroPart@advManager@@QAAXHAAUTDrawParts@@HHHHHH@Z
1,0x393e0,?deallocate@?$_STL_alloc_proxy@PAPAVtype_artifact_effect@@PAV1@V?$allocator@PAVtype_artifact_effect@@@std@@@std@@QAAXPAPAVtype_artifact_effect@@I@Z
3,0xb504,??_C@_0BG@KAC@Authentication?5failed?$AA@
1,0xb1230,?ClaimTown@game@@QAAXHH_N0@Z
3,0x1d0ac,??_C@_07BENN@TOrhal1?$AA@
3,0x1fa7c,??_C@_0BE@PLOG@DDERR_CANTDUPLICATE?$AA@
1,0x390a8,?begin@?$vector@Utype_point@@V?$allocator@Utype_point@@@std@@@std@@QBAPBUtype_point@@XZ
1,0x31ffc,?set@type_AI_creature_purchaser@@QAAXW4TCreatureType@@PAF@Z
1,0xbf808,??1?$_STL_alloc_proxy@PAUTRumour@game@@U12@V?$allocator@UTRumour@game@@@std@@@std@@QAA@XZ
1,0xc69fc,?construct@std@@YAXPAVmine@@ABV2@@Z
1,0xc45ac,?uninitialized_copy@std@@YAPAVmine@@PAV2@00@Z
3,0x2e3b4,?giShowIntro@@3HA
1,0x367cc,??0type_duration_artifact@@QAA@J@Z
1,0x54e24,??_EbitmapBorder16@@UAAPAXI@Z
1,0x54e24,??_GbitmapBorder16@@UAAPAXI@Z
3,0x4104,?CampaignSmacks@@3PAUCampaignSmackStruct@@A
1,0x9c7a4,?IsDefendedArtifact@ExtraInfoUnion@@QBA_NXZ
3,0x1230c,??_C@_0L@KCJ@iam017?4def?$AA@
2,0x6808,??_7TMageGuildWindow@@6B@
2,0x88d0,_GUID_RhythmParam
1,0x27888,?find_AI_targets@combatManager@@QAAXJPBVarmy@@_NABVtype_AI_combat_parameters@@PAVsearchArray@@@Z
3,0x2c68,??_C@_06COGA@?6?$CFs?5?$CL1?$AA@
1,0x176eb0,?RedrawTownScreen@townManager@@QAAXXZ
1,0x3814,??1?$_String_base@DV?$allocator@D@std@@@std@@QAA@XZ
1,0x861cc,?DrawMoatOverlay@combatManager@@QAAHH@Z
1,0xc8ee8,??1CObjectType@@QAA@XZ
1,0x2d24,?destroy@std@@YAXPAD0@Z
1,0x3fe8,?destroy@std@@YAXPAH0@Z
1,0x288f8,?destroy@std@@YAXPAJ0@Z
1,0x39d58,?destroy@std@@YAXPAJ@Z
1,0x5b570,??0TCampaignWindow@@QAA@H@Z
3,0x13788,?gbSkipIntro@@3HA
3,0x316dc,?SoundHeader@@3PAUSoundHeaderStruct@@A
2,0x7df0,_IID_IDirect3DRMDevice
2,0x7e00,_IID_IDirect3DRMDevice2
1,0x37df8,?get_resource_value@type_AI_player@@QBANW4EGameResource@@@Z
3,0xa2b4,??_C@_0L@PCKE@cgrelf?4def?$AA@
2,0x7ed0,_IID_IDirect3DRMTexture2
2,0x7ee0,_IID_IDirect3DRMTexture3
3,0x1c0,__imp__FindFirstFileW
1,0x25124,?mark_friendly_armies@combatManager@@ABAXPBVarmy@@PAJJABVtype_AI_combat_parameters@@@Z
1,0x3abb0,?__unguarded_partition@std@@YAPAUtype_creature_value@@PAU2@0U2@@Z
1,0xc55fc,?__destroy@std@@YAXPAVtown@@00@Z
1,0x396c,?_S_maskbit@?$_Base_bitset@$00K@std@@SAKI@Z
1,0x2842c,??1?$_Vector_base@JV?$allocator@J@std@@@std@@QAA@XZ
1,0x57f2c,??1?$_Vector_base@HV?$allocator@H@std@@@std@@QAA@XZ
3,0xb51c,??_C@_0P@HHPN@Cant?5load?5sspi?$AA@
1,0x8a744,?FlushReceiveQueue@CDPlay@@UAA_NXZ
1,0xbf85c,?_S_maskbit@?$_Base_bitset@$01K@std@@SAKI@Z
1,0x20280,?GetTownTypeName@townManager@@SAPBDH@Z
1,0x32288,?do_purchase@type_AI_creature_purchaser@@QAAXPAVarmyGroup@@F0QAJ_N@Z
1,0x37e20,?set_subtract_mode@type_AI_creature_purchaser@@QAAX_N@Z
1,0x9cf24,??1CWaitForRemoteBattleDlg@@UAA@XZ
1,0xfe068,?FileSize@@YAJPAD@Z
1,0x477e8,?get_adjusted_defense@army@@QBAJPBV1@_N@Z
1,0x60ce0,?MakeCreaturesVanish@combatManager@@QAAXXZ
3,0xb310,??_C@_0O@DLED@Invalid?5group?$AA@
1,0x8bba4,?EnumAddressCallback@@YAHABU_GUID@@KPBXPAX@Z
3,0x137a8,?gbMPlayer@@3_NA
1,0x181604,??_Etype_monster_join_window@@UAAPAXI@Z
1,0x181604,??_Gtype_monster_join_window@@UAAPAXI@Z
3,0x1b3c8,??_C@_0BK@NFMB@Single?5Scenario?5Selection?$AA@
3,0x1ecd8,??_C@_0L@KFOF@iBUY30?4def?$AA@
1,0x1933d8,?VWDrawHeroPartShadow@advManager@@QAAXHAAUTDrawParts@@HHHHHH@Z
1,0xc4fd8,?uninitialized_copy@std@@YAPAUTRumour@game@@PAU23@00@Z
1,0x744e4,?SetPalette@CSprite@@QAAXAAVTPalette16@@@Z
1,0x1262e4,?artifact_click@type_sacrifice_window@@QAAXW4TArtifactSlot@@_N@Z
1,0x44cc,?value_type@std@@YAPAHPBH@Z
1,0x4c82c,?get_multi_head_directions@army@@QBAJJPBV1@J@Z
1,0x88348,??1ds_genericsample@@QAA@XZ
1,0x1473f8,?SetText@textWidget@@UAAXPBD@Z
3,0x17ad8,?VideoFile@@3PAXA
3,0x1e454,??_C@_08LMME@TBNcup_4?$AA@
3,0x1d234,??_C@_07NOPK@TOTMrkS?$AA@
3,0x16650,??_C@_0N@NDBA@townqvbk?4pcx?$AA@
3,0x1af78,??_C@_08PJPE@poof?4def?$AA@
2,0x7880,_CLSID_DirectDrawClipper
1,0x157ae4,?ShowSpellMessage@combatManager@@QAAXHHPAVarmy@@@Z
2,0x7ff0,_IID_IDirect3DRMUserVisual
1,0x1e5e8,?DoSystemOptions@advManager@@QAA_NXZ
3,0xa8e4,??_C@_0L@HJGF@cgnoll?4def?$AA@
3,0xb664,??_C@_0N@MJJN@telptout?4wav?$AA@
1,0xe9e2c,?value_type@std@@YAPAULODEntry@@PBU2@@Z
3,0x16a30,??_C@_0CK@GDNA@CDPlayLobby?3?3Connect?5?9?5CurrentPl@
3,0x1ab34,??_C@_09JPEE@Clone?4wav?$AA@
3,0x1b168,??_C@_0M@PBKO@swapManager?$AA@
1,0x164290,??0?$_STL_alloc_proxy@PAPAV?$vector@PADV?$allocator@PAD@std@@@std@@PAV12@V?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@2@@std@@QAA@ABV?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@1@ABQAPAV?$vector@PADV?$allocator@PAD@std@@@1@@Z
3,0x5c04,??_C@_0M@OMF@SgCsWa5?4pcx?$AA@
2,0x22a0,??_7CCombatChatEdit@@6B@
1,0xc19e8,?load_vector@@YA_NPAXAAV?$vector@Utype_point@@V?$allocator@Utype_point@@@std@@@std@@@Z
1,0x29500,?__destroy_aux@std@@YAXPAUtype_creature_value@@U__false_type@@@Z
2,0x2974,??_7type_record_shroud@@6B@
3,0x6d08,??_C@_09CCDF@walls?4txt?$AA@
1,0xd2d24,?UpdateHeroLocators@THeroScreenWindow@@QAAXXZ
3,0x2e4f4,?gpTownManager@@3PAVtownManager@@A
1,0x14be88,??0TSpellbookWindow@@QAA@ABVhero@@PBVarmyGroup@@W4TSpellContext@0@_N@Z
1,0xf6274,?resize@?$vector@UTObjectCell@NewmapCell@@V?$allocator@UTObjectCell@NewmapCell@@@std@@@std@@QAAXIABUTObjectCell@NewmapCell@@@Z
1,0x610e0,?TestRaiseDoor@combatManager@@QAAXXZ
1,0x15f588,??0TSystemOptionsWindow@@QAA@XZ
