# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
class,offset,type,name
townManager,468,T_INT4(0074),divideStatus
townManager,472,T_INT4(0074),recruitSelected
townManager,476,0x7195,currentDwellingIDOff
townObject,0,T_INT4(0074),numFrames
townObject,4,T_INT4(0074),currFrame
townObject,8,T_INT4(0074),x
townObject,12,T_INT4(0074),y
townObject,16,T_INT4(0074),w
townObject,20,T_INT4(0074),h
townObject,24,T_INT4(0074),visible
townObject,28,T_INT4(0074),objId
townObject,32,0x1A63,objIcon
townObject,36,0x105F,objOutline
townObject,40,0x105F,objHotspot
townObject,44,0x706E,objBorder
tree<ds_genericsample>,0,0x21E8,start
tree<ds_genericsample>,4,0x21E8,last
tree<ds_genericsample>,8,T_ULONG(0022),count_entries
tree<ds_genericsample>,12,0x2161,name
tree<ds_memsample>,0,0x2254,start
tree<ds_memsample>,4,0x2254,last
tree<ds_memsample>,8,T_ULONG(0022),count_entries
tree<ds_memsample>,12,0x2161,name
tree<unsigned,0,0x223C,start
tree<unsigned,4,0x223C,last
tree<unsigned,8,T_ULONG(0022),count_entries
tree<unsigned,12,0x2161,name
tree_desc_s,0,0x1B14,dyn_tree
tree_desc_s,4,T_INT4(0074),max_code
tree_desc_s,8,0x1B1A,stat_desc
type_AI_attack_hex_chooser,0,0x1A97,attacker
type_AI_attack_hex_chooser,4,T_LONG(0012),speed
type_AI_attack_hex_chooser,8,0x1A97,enemy
type_AI_attack_hex_chooser,12,0x43F6,search_array
type_AI_attack_hex_chooser,16,0x1F6D,enemy_attacks
type_AI_attack_hex_chooser,20,T_LONG(0012),retaliation_strength
type_AI_attack_hex_chooser,24,T_LONG(0012),our_strength
type_AI_attack_hex_chooser,28,T_LONG(0012),best_value
type_AI_attack_hex_chooser,32,T_LONG(0012),best_hex
type_AI_attack_hex_chooser,36,T_LONG(0012),best_attack_time
type_AI_attack_hex_chooser,40,0x4356,estimate
type_AI_combat_data,0,"std::vector<type_monster_data,std::allocator<type_monster_data>",creatures
type_AI_combat_data,12,T_UCHAR(0020),on_magic_plains
type_AI_combat_data,16,T_LONG(0012),mana
type_AI_combat_data,20,T_UCHAR(0020),can_cast_spells
type_AI_combat_data,24,T_LONG(0012),total_combat_value
type_AI_combat_data,28,T_LONG(0012),tactics_advantage
type_AI_combat_data,32,0x1A6F,current_hero
type_AI_combat_data,36,0x1A9E,current_army
type_AI_combat_data,40,0x1AA2,enemy_hero
type_AI_combat_data,44,T_UCHAR(0020),wall_archery_penalty
type_AI_combat_data,46,T_SHORT(0011),wall_speed_limit
type_AI_combat_parameters,0,T_LONG(0012),lowest_attack
type_AI_combat_parameters,4,T_LONG(0012),lowest_defense
type_AI_combat_parameters,8,T_UCHAR(0020),kills_only
type_AI_combat_parameters,9,T_UCHAR(0020),simulated
type_AI_combat_parameters,12,T_LONG(0012),friendly_combat_value
type_AI_combat_parameters,16,T_LONG(0012),enemy_combat_value
type_AI_combat_parameters,20,T_LONG(0012),awake_friendly_value
type_AI_combat_parameters,24,T_LONG(0012),awake_enemy_value
type_AI_combat_parameters,28,T_LONG(0012),rounds_left
type_AI_combat_parameters,32,T_LONG(0012),our_group
type_AI_combat_parameters,36,T_LONG(0012),enemy_group
type_AI_creature_purchaser,32,T_LONG(0012),player_id
type_AI_creature_purchaser,36,T_32PLONG(0412),funds
type_AI_creature_purchaser,40,T_UCHAR(0020),subtract_cost_mode
type_AI_creature_purchaser,44,"std::vector<type_creature_source,std::allocator<type_creature_source>",creatures
type_AI_creature_swapper,0,0x1A9E,army
type_AI_creature_swapper,4,0x1A9E,adjacent_army
type_AI_creature_swapper,8,T_SHORT(0011),morale
type_AI_creature_swapper,10,T_SHORT(0011),alignment_count
type_AI_creature_swapper,12,0x402B,alignments
type_AI_creature_swapper,24,T_LONG(0012),army_value_increase
type_AI_creature_swapper,28,T_SHORT(0011),improvement
type_AI_enemy_data,0,0x64AB,enemy
type_AI_enemy_data,4,T_LONG(0012),damage
type_AI_enemy_data,8,T_LONG(0012),count
type_AI_enemy_data,12,T_LONG(0012),total_damage
type_AI_player,0,T_SHORT(0011),team
type_AI_player,4,T_LONG(0012),magus_hut_value
type_AI_player,8,0x1AA9,reserved_funds
type_AI_player,36,0x1AA9,resource_supply
type_AI_player,64,0x1AA9,resource_demand
type_AI_player,96,0x358F,resource_value
type_AI_puzzle_tile,0,0x3FD1,object_type
type_AI_puzzle_tile,4,0x304F,object_x
type_AI_puzzle_tile,4,0x3050,object_y
type_AI_puzzle_tile,8,0x3FD2,terrain
type_AI_puzzle_tile,8,0x3FD3,river
type_AI_puzzle_tile,8,0x3FD4,road
type_AI_puzzle_tile,12,0x3FD5,diggable
type_AI_puzzle_tile,12,0x3FD6,has_grail
type_AI_puzzle_tile,12,0x3FD7,visible
type_AI_spellcaster,4,0x6310,current_hero
type_AI_spellcaster,8,0x6310,enemy_hero
type_AI_spellcaster,12,T_LONG(0012),our_group
type_AI_spellcaster,16,T_LONG(0012),enemy_group
type_AI_spellcaster,20,T_LONG(0012),enemy_can_attack
type_AI_spellcaster,24,T_LONG(0012),can_be_attacked
type_AI_spellcaster,28,T_UCHAR(0020),win_likely
type_AI_spellcaster,29,T_UCHAR(0020),is_creature_spell
type_AI_spellcaster,32,type_AI_combat_parameters,estimate
type_AI_spellcaster,72,0x59AA,enemy_caster
type_AI_spellcaster,76,T_UCHAR(0020),owns_enemy_caster
type_AI_spellcaster,80,0x686A,melee_enemies
type_AI_spellcaster,400,0x686A,ranged_enemies
type_AI_spellcaster,720,0x686A,worst_enemies
type_artifact,0,TArtifact,type
type_artifact,4,SpellID,spell
type_artifact_offering,8,TArtifactSlot,source
type_artifact_offering,12,T_LONG(0012),value
type_ballistics_traits,0,T_RCHAR(0070),chance_to_hit_main_building
type_ballistics_traits,1,T_RCHAR(0070),chance_to_hit_tower
type_ballistics_traits,2,T_RCHAR(0070),chance_to_hit_drawbridge
type_ballistics_traits,3,T_RCHAR(0070),chance_to_hit_wall
type_ballistics_traits,4,T_RCHAR(0070),shots
type_ballistics_traits,5,0x3D95,chance_to_inflict_damage
type_cell_adjuster,0,0x1A6F,obscuring_hero
type_cell_adjuster,4,0x1A71,obscuring_boat
type_cell_adjuster,8,0x1A6F,mobile_hero
type_creature_bank,0,armyGroup,guards
type_creature_bank,56,0x1BF8,resources
type_creature_bank,84,TCreatureType,reward_creature
type_creature_bank,88,T_RCHAR(0070),reward_creatures
type_creature_bank,92,std::vector<enum,artifacts
type_creature_bank_info,0,0x2D3D,unused
type_creature_bank_info,0,0x2D33,visited_bits
type_creature_bank_info,0,0x2D3E,index
type_creature_bank_info,0,0x2D3F,empty
type_creature_source,0,TCreatureType,type
type_creature_source,4,T_32PSHORT(0411),ptr
type_creature_source,8,T_SHORT(0011),number
type_creature_source,10,T_UCHAR(0020),is_free
type_creature_value,0,TCreatureType,type
type_creature_value,4,T_LONG(0012),value
type_creature_value,8,T_SHORT(0011),amount
type_dialog_resource,0,EGameResource,resource
type_dialog_resource,4,T_LONG(0012),qualifier
type_doll_slot_definition,20,TArtifactSlot,slot
type_enchant_data,0,SpellID,spell
type_enchant_data,4,TSkillMastery,mastery
type_enchant_data,8,T_LONG(0012),power
type_enchant_data,12,T_LONG(0012),duration
type_enchant_data,16,T_UCHAR(0020),check_resistance
type_garrison_base_window,88,0x1A6F,thisHero
type_garrison_base_window,92,T_INT4(0074),lastHover
type_garrison_base_window,96,T_INT4(0074),lastQualifier
type_garrison_base_window,100,T_UCHAR(0020),is_join_dialog
type_horde_effect,0,TCreatureType,creature
type_horde_effect,4,T_SHORT(0011),bonus
type_horde_effect,6,T_SHORT(0011),dwelling
type_monster_data,0,T_LONG(0012),index
type_monster_data,4,TCreatureType,type
type_monster_data,8,T_LONG(0012),number
type_monster_data,12,T_LONG(0012),original_number
type_monster_data,16,T_LONG(0012),speed
type_monster_data,24,T_REAL64(0041),melee_modifier
type_monster_data,32,T_REAL64(0041),final_melee_modifier
type_monster_data,40,T_REAL64(0041),ranged_modifier
type_monster_data,48,T_REAL64(0041),combat_value_per_hit
type_monster_data,56,type_speed_catagory,catagory
type_monster_data,60,T_LONG(0012),value
type_monster_data,64,T_LONG(0012),total_value
type_obscuring_object,0,T_SHORT(0011),mapX
type_obscuring_object,2,T_SHORT(0011),mapY
type_obscuring_object,4,T_SHORT(0011),mapZ
type_obscuring_object,6,T_UCHAR(0020),valid
type_obscuring_object,8,type_point,obscured_location
type_obscuring_object,12,TAdventureObjectType,type
type_obscuring_object,16,T_UCHAR(0020),was_trigger
type_obscuring_object,20,T_ULONG(0022),extra_info
type_point,0,0x1A29,x
type_point,2,0x1A29,y
type_point,2,0x1A2A,z
type_pyramid_info,0,0x2687,guarded
type_pyramid_info,0,0x2D32,unused
type_pyramid_info,0,0x2D33,visited_bits
type_pyramid_info,0,0x2D34,spell
type_record_shroud::type_shroud_change,4,T_USHORT(0021),old_value
type_record_shroud::type_shroud_change,6,T_USHORT(0021),new_value
type_sacrifice_window,88,0x1A6F,current_hero
type_sacrifice_window,92,type_artifact_offering,holding_artifact
type_sacrifice_window,108,T_UCHAR(0020),sacrificing_artifacts
type_sacrifice_window,109,T_UCHAR(0020),can_sacrifice_artifacts
type_sacrifice_window,110,T_UCHAR(0020),can_sacrifice_creatures
type_sacrifice_window,112,T_LONG(0012),total_experience
type_sacrifice_window,116,0x1744,experience_widget
type_sacrifice_window,120,0x1744,experience_total_widget
type_sacrifice_window,124,0x1744,current_artifact_value
type_sacrifice_window,128,0x1744,creature_name_widget
type_sacrifice_window,132,0x1744,rollover_widget
type_sacrifice_window,136,0x1C39,current_artifact_widget
type_sacrifice_window,140,0x4728,creature_slider
type_sacrifice_window,144,0x1C41,left_backpack_button
type_sacrifice_window,148,0x1C41,right_backpack_button
type_sacrifice_window,152,0x1C41,empty_backpack_button
type_sacrifice_window,156,0x1C41,sacrifice_button
type_sacrifice_window,160,0x1C41,all_artifacts_button
type_sacrifice_window,164,0x1C41,creatures_button
type_sacrifice_window,168,0x1C41,max_creatures_button
type_sacrifice_window,172,0x1C41,all_creatures_button
type_sacrifice_window,176,0x1C41,artifacts_button
type_sacrifice_window,180,"std::vector<type_artifact_offering,std::allocator<type_artifact_offering>",artifact_offerings
type_sacrifice_window,192,std::vector<textWidget,artifact_value_widgets
type_sacrifice_window,204,std::vector<iconWidget,artifact_offering_widgets
type_sacrifice_window,216,std::vector<iconWidget,slot_back_widgets
type_sacrifice_window,228,std::vector<iconWidget,slot_widgets
type_sacrifice_window,240,std::vector<iconWidget,backpack_widgets
type_sacrifice_window,252,0x51F8,creature_offerings
type_sacrifice_window,476,type_creature_offering,current_creature
type_sacrifice_window,508,std::vector<widget,artifact_widgets
type_sacrifice_window,520,std::vector<widget,creature_widgets
type_skeleton_window,88,0x1744,rollover_widget
type_skeleton_window,92,0x1C41,sacrifice_button
type_skeleton_window,96,0x1C41,all_creatures_button
type_skeleton_window,100,T_LONG(0012),selected_group
type_skeleton_window,104,T_LONG(0012),selected_index
type_skeleton_window,108,armyGroup,selected_creatures
type_skeleton_window,164,0x1C42,armies
type_skeleton_window,172,0x1C44,army_widget
type_skeleton_window,228,0x1C44,select_border
type_skeleton_window,284,0x1C46,army_label
type_skeleton_window,340,std::vector<sample,death_samples
type_spell_choice,20,T_LONG(0012),target_hex
type_spell_choice,24,T_LONG(0012),second_target_hex
type_spell_choice,28,T_LONG(0012),value
type_spell_choice,32,T_UCHAR(0020),cast_now
type_spellvalue,0,0x1AA2,our_hero
type_spellvalue,4,T_LONG(0012),stack_value
type_spellvalue,8,T_LONG(0012),power
type_spellvalue,12,T_LONG(0012),duration
type_spellvalue,16,T_LONG(0012),mana
type_spellvalue,20,"std::vector<type_creature_value,std::allocator<type_creature_value>",list
type_town_threat_checker,4,T_LONG(0012),current_player_id
type_university,0,0x3520,skills
type_university_info,0,0x2D3D,unused
type_university_info,0,0x2D33,visited_bits
type_university_info,0,0x2D3E,index
type_university_window,88,0x1A6F,current_hero
type_university_window,92,0x1C41,purchase_button
type_university_window,96,0x1744,purchase_title_widget
type_university_window,100,0x1744,purchase_text_widget
type_university_window,104,0x1744,rollover_widget
type_university_window,108,0x5214,skills
type_university_window,188,type_university_skill,selected_skill
type_university_window,208,std::vector<widget,selection_widgets
type_university_window,220,std::vector<widget,purchase_widgets
wavfile,0,T_32PVOID(0403),file
wavfile,4,0x10C5,name
wavfile,260,T_UCHAR(0020),valid
wavfile,261,tWAVEFORMATEX,format
wavfile,280,T_ULONG(0022),file_offset
wavfile,284,T_ULONG(0022),data_offset
wavfile,288,T_ULONG(0022),length
widget,4,0x101D,parentWindow
widget,8,0x1710,prevWidget
widget,12,0x1710,nextWidget
widget,16,T_SHORT(0011),id
widget,18,T_SHORT(0011),priority
widget,20,T_SHORT(0011),style
widget,22,T_SHORT(0011),status
widget,24,T_SHORT(0011),x
widget,26,T_SHORT(0011),y
widget,28,T_SHORT(0011),width
widget,30,T_SHORT(0011),height
widget,32,T_INT4(0074),focusable
widget,36,T_UCHAR(0020),on
widget,40,T_32PRCHAR(0470),RollOver
widget,44,T_32PRCHAR(0470),RightClick
widget,48,T_UCHAR(0020),freeText
windowConfig,0,T_INT4(0074),bShowMenu
windowConfig,4,T_INT4(0074),winX
windowConfig,8,T_INT4(0074),winY
windowConfig,12,T_INT4(0074),bFullScreen
z_stream_s,0,T_32PUCHAR(0420),next_in
z_stream_s,4,T_UINT4(0075),avail_in
z_stream_s,8,T_ULONG(0022),total_in
z_stream_s,12,T_32PUCHAR(0420),next_out
z_stream_s,16,T_UINT4(0075),avail_out
z_stream_s,20,T_ULONG(0022),total_out
z_stream_s,24,T_32PRCHAR(0470),msg
z_stream_s,28,0x1AFA,state
z_stream_s,32,0x100F,zalloc
z_stream_s,36,0x100E,zfree
z_stream_s,40,T_32PVOID(0403),opaque
z_stream_s,44,T_INT4(0074),data_type
z_stream_s,48,T_ULONG(0022),adler
z_stream_s,52,T_ULONG(0022),reserved
