# every stored comment (HD-pressing addresses); kind r=repeatable, n=normal.
hd_va,kind,text
0x59d848,n,w
0x59d84d,n,h
0x59d84f,n,y
0x59d850,n,x
0x59d853,n,id
0x59d883,n,this
0x59d889,n,newFrame
0x59d8a2,r,jumptable 0059D70E case 231
0x59d8a7,r,jumptable 0059D4C9 case 46
0x59d8bf,n,w
0x59d8c4,n,h
0x59d8c6,n,y
0x59d8c7,n,x
0x59d8ca,n,id
0x59d907,n,w
0x59d90c,n,h
0x59d90e,n,y
0x59d90f,n,x
0x59d912,n,id
0x59d94f,n,w
0x59d954,n,h
0x59d956,n,y
0x59d957,n,x
0x59d95a,n,id
0x59d982,r,"jumptable 0059D42C default case
jumptable 0059D4C9 default case, cases 2-27,29,31-45,47-71,73,74,76,78,79
jumptable 0059D70E default case, case 225"
0x59d9a9,n,w
0x59d9ae,n,h
0x59d9b0,n,y
0x59d9b1,n,x
0x59d9b4,n,id
0x59d9cf,n,my
0x59d9d0,n,mx
0x59d9d1,n,this
0x59da04,n,mouseManager::EPointerSet
0x59da0b,n,this
0x59da11,n,int
0x59da39,n,rollover
0x59da3a,n,current_hero
0x59da3e,n,spell
0x59da3f,n,retstr
0x59da40,n,this
0x59daa0,n,destroy
0x59daa2,n,this
0x59dacf,n,Trim
0x59dad1,n,N
0x59dad2,n,this
0x59daf4,n,a2
0x59db03,n,this
0x59db31,n,ptr
0x59db55,n,switch 10 cases
0x59db64,n,switch jump
0x59db6b,r,jumptable 0059DB64 case 234
0x59db6f,r,jumptable 0059DB64 case 235
0x59db73,r,jumptable 0059DB64 case 232
0x59db7a,r,jumptable 0059DB64 case 231
0x59db81,r,jumptable 0059DB64 case 226
0x59db88,r,jumptable 0059DB64 case 227
0x59db8f,r,jumptable 0059DB64 case 228
0x59db96,r,jumptable 0059DB64 case 229
0x59db9d,r,jumptable 0059DB64 case 230
0x59dba4,r,jumptable 0059DB64 case 233
0x59dbc5,n,this
0x59dbf8,n,destroy
0x59dbfa,n,this
0x59dc13,n,destroy
0x59dc15,n,this
0x59dc1d,n,a2
0x59dc1e,n,this
0x59dc30,n,a2
0x59dc3f,n,this
0x59dc4c,r,jumptable 0059DB64 default case
0x59dc5d,n,this
0x59dc89,n,destroy
0x59dc8b,n,this
0x59dc9f,n,destroy
0x59dca0,n,this
0x59dcb9,n,destroy
0x59dcba,n,this
0x59dcc2,n,a2
0x59dcc3,n,this
0x59dcd6,n,this
0x59dcdc,n,int
0x59dcf4,n,this
0x59dd27,n,destroy
0x59dd28,n,this
0x59dd3e,n,destroy
0x59dd3f,n,this
0x59dd47,n,a2
0x59dd48,n,this
0x59ddb0,n,w
0x59ddb6,n,h
0x59ddbe,n,y
0x59ddc1,n,x
0x59ddc2,n,this
0x59ddee,n,ptr
0x59ddfc,n,jump table for switch statement
0x59de24,n,jump table for switch statement
0x59de44,n,indirect table for switch statement
0x59de94,n,jump table for switch statement
0x59dea4,n,indirect table for switch statement
0x59deb8,n,jump table for switch statement
0x59df4a,n,Str2
0x59df4b,n,Str1
0x59df84,n,void (__cdecl *)()
0x59e045,n,Str2
0x59e046,n,Str1
0x59e0fe,n,Str2
0x59e0ff,n,Str1
0x59e274,n,Str2
0x59e275,n,Str1
0x59e2c7,n,Str2
0x59e2c8,n,Str1
0x59e394,n,name
0x59e395,n,name
0x59e47a,n,void (__thiscall *)(void *)
0x59e47f,n,void (__cdecl *)(void *)
0x59e484,n,int
0x59e488,n,unsigned int
0x59e48a,n,void *
0x59e499,n,void (__cdecl *)()
0x59e4b4,n,allocation_size
0x59e501,n,void (__thiscall *)(void *)
0x59e508,n,void (__cdecl *)(void *)
0x59e50d,n,int
0x59e512,n,unsigned int
0x59e514,n,void *
0x59e524,n,void (__cdecl *)()
0x59e540,n,allocation_size
0x59e58b,n,Str
0x59e615,n,Str
0x59e63c,n,Str
0x59e65b,n,Str
0x59e68c,n,Str
0x59e6bd,n,Str
0x59e6e4,n,void (__thiscall *)(void *)
0x59e6eb,n,void (__cdecl *)(void *)
0x59e6f0,n,int
0x59e6f8,n,unsigned int
0x59e6fa,n,void *
0x59e70a,n,void (__cdecl *)()
0x59e74c,n,allocation_size
0x59e7b2,n,ptr
0x59e7c0,n,void (__thiscall *)(void *)
0x59e7c5,n,int
0x59e7ca,n,unsigned int
0x59e7cc,n,void *
0x59e7e0,n,void (__thiscall *)(void *)
0x59e7e5,n,int
0x59e7e7,n,unsigned int
0x59e7e9,n,void *
0x59e800,n,void (__thiscall *)(void *)
0x59e805,n,int
0x59e807,n,unsigned int
0x59e809,n,void *
0x59e834,n,void (__cdecl *)()
0x59ec90,n,int
0x59ec92,n,int
0x59ec94,n,int
0x59ec99,n,int
0x59ec9b,n,int
0x59ec9d,n,int
0x59ec9f,n,char *
0x59eca5,n,int
0x59eca7,n,int
0x59eca9,n,int
0x59ecab,n,int
0x59ecad,n,int
0x59ecd3,n,this
0x59ecd9,n,artifact
0x59ed02,n,bool
0x59ed05,n,TSpellbookWindow::TSpellContext
0x59ed11,n,armyGroup *
0x59ed12,n,hero *
0x59ed13,n,this
0x59ed1e,n,fadeIn
0x59ed20,n,this
0x59ed32,n,this
0x59ed91,n,arg
0x59ed95,n,format
0x59ed96,n,result
0x59edb2,n,int
0x59edb4,n,int
0x59edb6,n,int
0x59edb8,n,int
0x59edba,n,int
0x59edbc,n,int
0x59edbe,n,int
0x59edc0,n,int
0x59edc2,n,int
0x59edc4,n,int
0x59edc6,n,int
0x59edcb,n,char *
0x59ee2f,n,int
0x59ee31,n,int
0x59ee33,n,int
0x59ee38,n,int
0x59ee3a,n,int
0x59ee3c,n,int
0x59ee3e,n,char *
0x59ee44,n,int
0x59ee46,n,int
0x59ee48,n,int
0x59ee4a,n,int
0x59ee4c,n,int
0x59ee77,n,this
0x59ee7d,n,artifact
0x59eed7,n,arg
0x59eed8,n,format
0x59eedc,n,result
0x59eef3,n,char *
0x59eef8,n,int
0x59eefa,n,int
0x59eefc,n,int
0x59eefe,n,int
0x59ef00,n,int
0x59ef02,n,int
0x59ef04,n,int
0x59ef06,n,int
0x59ef08,n,int
0x59ef0a,n,int
0x59ef0c,n,int
0x59ef42,n,ptr
0x59ef7f,n,a2
0x59efc3,n,magic_terrain_type
0x59efc4,n,this
0x59efcb,n,spell
0x59efd4,n,switch 60 cases
0x59efe8,n,switch jump
0x59efef,r,jumptable 0059EFE8 case 10
0x59effe,r,jumptable 0059EFE8 case 11
0x59f039,r,jumptable 0059EFE8 case 14
0x59f06a,r,"jumptable 0059EFE8 cases 15-19,24-39,41-58,60-62"
0x59f0ac,n,this
0x59f0c6,n,creature_spell
0x59f0c8,n,first_target
0x59f0ca,n,casting_side
0x59f0cb,n,targetIndex
0x59f0cc,n,mastery
0x59f0cd,n,spellId
0x59f0ce,n,this
0x59f11b,n,sslevel
0x59f12f,n,spell
0x59f13e,n,this
0x59f14a,n,y
0x59f14b,n,x
0x59f157,n,y
0x59f158,n,this
0x59f15e,n,x
0x59f164,n,hex
0x59f16b,n,this
0x59f171,n,bFadeIn
0x59f173,n,dialogFunction
0x59f178,n,dialogWindow
0x59f193,n,creature_spell
0x59f195,n,first_target
0x59f197,n,hex
0x59f198,n,side
0x59f199,n,spell
0x59f19a,n,this
0x59f1df,n,y
0x59f1e4,n,x
0x59f293,n,ptr
0x59f2ab,r,"jumptable 0059EFE8 cases 20-23,59"
0x59f2d7,n,draw_it_now
0x59f2d9,n,iCombatGridLevel
0x59f2db,n,bCombatShowMouseHex
0x59f2dd,n,bCombatShowEntireGrid
0x59f2de,n,this
0x59f2e5,n,this
0x59f2f1,n,y
0x59f2f2,n,x
0x59f2fe,n,y
0x59f2ff,n,this
0x59f305,n,x
0x59f30b,n,hex
0x59f312,n,bFadeIn
0x59f314,n,dialogFunction
0x59f319,n,this
0x59f31f,n,dialogWindow
0x59f349,n,draw_it_now
0x59f34a,n,iCombatGridLevel
0x59f34c,n,bCombatShowMouseHex
0x59f34e,n,bCombatShowEntireGrid
0x59f34f,n,this
0x59f35b,r,"jumptable 0059EFE8 cases 12,13"
0x59f37e,n,draw_it_now
0x59f380,n,iCombatGridLevel
0x59f382,n,bCombatShowMouseHex
0x59f384,n,bCombatShowEntireGrid
0x59f385,n,this
0x59f395,r,jumptable 0059EFE8 case 63
0x59f3de,n,this
0x59f3f8,n,creature_spell
0x59f3fa,n,first_target
0x59f3fc,n,casting_side
0x59f3fd,n,targetIndex
0x59f3fe,n,mastery
0x59f3ff,n,spellId
0x59f400,n,this
0x59f423,n,iResExtra3
0x59f425,n,iResType3
0x59f427,n,iTimeout
0x59f42c,n,iSpecial
0x59f42e,n,iResExtra2
0x59f430,n,iResType2
0x59f432,n,cText
0x59f438,n,iResExtra1
0x59f43a,n,iResType1
0x59f43c,n,y
0x59f43e,n,x
0x59f440,n,iMBType
0x59f45d,n,bFadeIn
0x59f469,n,this
0x59f46f,n,dialogFunction
0x59f474,n,dialogWindow
0x59f486,n,this
0x59f48c,n,bFadeIn
0x59f48e,n,dialogFunction
0x59f493,n,dialogWindow
0x59f4a6,r,jumptable 0059EFE8 case 40
0x59f4e8,n,this
0x59f502,n,creature_spell
0x59f504,n,first_target
0x59f506,n,casting_side
0x59f507,n,targetIndex
0x59f508,n,mastery
0x59f509,n,spellId
0x59f50a,n,this
0x59f52d,n,iResExtra3
0x59f52f,n,iResType3
0x59f531,n,iTimeout
0x59f536,n,iSpecial
0x59f538,n,iResExtra2
0x59f53a,n,iResType2
0x59f53c,n,cText
0x59f542,n,iResExtra1
0x59f544,n,iResType1
0x59f546,n,y
0x59f548,n,x
0x59f54a,n,iMBType
0x59f5a9,n,this
0x59f5c3,n,creature_spell
0x59f5c5,n,first_target
0x59f5c7,n,casting_side
0x59f5c8,n,targetIndex
0x59f5c9,n,mastery
0x59f5ca,n,spellId
0x59f5cb,n,this
0x59f5ee,n,iResExtra3
0x59f5f0,n,iResType3
0x59f5f2,n,iTimeout
0x59f5f7,n,iSpecial
0x59f5f9,n,iResExtra2
0x59f5fb,n,iResType2
0x59f5fd,n,cText
0x59f603,n,iResExtra1
0x59f605,n,iResType1
0x59f607,n,y
0x59f609,n,x
0x59f60b,n,iMBType
0x59f628,n,bFadeIn
0x59f634,n,this
0x59f63a,n,dialogFunction
0x59f63f,n,dialogWindow
0x59f651,n,this
0x59f657,n,bFadeIn
0x59f659,n,dialogFunction
0x59f65e,n,dialogWindow
0x59f66a,r,jumptable 0059EFE8 case 64
0x59f6ac,n,this
0x59f6c6,n,creature_spell
0x59f6c8,n,first_target
0x59f6ca,n,casting_side
0x59f6cb,n,targetIndex
0x59f6cc,n,mastery
0x59f6cd,n,spellId
0x59f6ce,n,this
0x59f6f1,n,iResExtra3
0x59f6f3,n,iResType3
0x59f6f5,n,iTimeout
0x59f6fa,n,iSpecial
0x59f6fc,n,iResExtra2
0x59f6fe,n,iResType2
0x59f700,n,cText
0x59f706,n,iResExtra1
0x59f708,n,iResType1
0x59f70a,n,y
0x59f70c,n,x
0x59f70e,n,iMBType
0x59f72b,n,bFadeIn
0x59f737,n,this
0x59f73d,n,dialogFunction
0x59f742,n,dialogWindow
0x59f74e,r,jumptable 0059EFE8 case 65
0x59f773,n,Format
0x59f774,n,Dest
0x59f781,n,iMBType
0x59f786,n,cText
0x59f78b,n,iResExtra3
0x59f78d,n,iResType3
0x59f78e,n,iTimeout
0x59f790,n,iSpecial
0x59f791,n,iResExtra2
0x59f793,n,iResType2
0x59f794,n,iResExtra1
0x59f796,n,iResType1
0x59f797,n,y
0x59f798,n,x
0x59f7ea,n,this
0x59f804,n,creature_spell
0x59f806,n,first_target
0x59f808,n,casting_side
0x59f809,n,targetIndex
0x59f80a,n,mastery
0x59f80b,n,spellId
0x59f80c,n,this
0x59f833,n,iResExtra3
0x59f835,n,iResType3
0x59f837,n,iTimeout
0x59f83c,n,iSpecial
0x59f83e,n,iResExtra2
0x59f840,n,iResType2
0x59f842,n,cText
0x59f848,n,iResExtra1
0x59f84a,n,iResType1
0x59f84c,n,y
0x59f84e,n,x
0x59f850,n,iMBType
0x59f86d,r,jumptable 0059EFE8 cases 66-69
0x59f889,n,switch 4 cases
0x59f891,n,switch jump
0x59f898,r,jumptable 0059F891 case 66
0x59f89f,r,jumptable 0059F891 case 67
0x59f8a6,r,jumptable 0059F891 case 68
0x59f8ad,r,jumptable 0059F891 case 69
0x59f8b4,r,jumptable 0059F891 default case
0x59f93b,n,Format
0x59f93c,n,Dest
0x59f949,n,iMBType
0x59f94e,n,cText
0x59f953,n,iResExtra3
0x59f955,n,iResType3
0x59f957,n,iTimeout
0x59f959,n,iSpecial
0x59f95b,n,iResExtra2
0x59f95d,n,iResType2
0x59f95f,n,iResExtra1
0x59f961,n,iResType1
0x59f963,n,y
0x59f965,n,x
0x59f96c,r,jumptable 0059EFE8 default case
0x59f972,n,new_set
0x59f974,n,new_frame
0x59f990,n,jump table for switch statement
0x59f9bc,n,indirect table for switch statement
0x59f9f8,n,jump table for switch statement
0x59fa63,n,magic_terrain_type
0x59fa64,n,spell
0x59fa65,n,this
0x59fa6c,n,this
0x59fabc,n,creature_spell
0x59fac0,n,first_target
0x59fac2,n,casting_side
0x59fac3,n,targetIndex
0x59fac4,n,mastery
0x59fac5,n,spellId
0x59faf2,n,this
0x59fb13,n,new_set
0x59fb15,n,new_frame
0x59fb16,n,this
0x59fb23,n,this
0x59fb29,n,first_target
0x59fb2b,n,targetIndex
0x59fb2c,n,spellId
0x59fb4e,n,this
0x59fb54,n,new_set
0x59fb56,n,new_frame
0x59fb66,n,hex
0x59fb6d,n,msg
0x59fb6e,n,this
0x59fb74,n,spell
0x59fb7a,n,this
0x59fb80,n,draw_it
0x59fb8e,n,mastery
0x59fb91,n,hex
0x59fb92,n,spell
0x59fbe7,n,this
0x59fc1e,n,result
0x59fc22,n,include_center
0x59fc23,n,radius
0x59fc27,n,target_hex
0x59fc68,n,creature_spell
0x59fc6a,n,first_target
0x59fc6c,n,redirected
0x59fc6e,n,target_army
0x59fc6f,n,casting_side
0x59fc70,n,spell
0x59fc71,n,this
0x59fc97,n,arg
0x59fc98,n,this
0x59fd0f,n,result
0x59fd13,n,mastery
0x59fd14,n,target_hex
0x59fd15,n,this
0x59fd33,n,result
0x59fd37,n,include_center
0x59fd38,n,radius
0x59fd3c,n,this
0x59fd3e,n,target_hex
0x59fd7e,n,this
0x59fdcf,n,bool
0x59fdd1,n,hexes
0x59fdd2,n,iNewMouseGridIndex
0x59fdd3,n,this
0x59fde3,n,ptr
0x59fe10,n,this
0x59fe16,n,bDoDelayTil
0x59fe17,n,bRefreshBackground
0x59fe19,n,iDelay
0x59fe1a,n,bLimitDraw
0x59fe1b,n,bLimitCreatureEffect
0x59fe1d,n,update
0x59fe27,n,ptr
0x59fecc,n,bool
0x59fece,n,bool
0x59fed0,n,bool
0x59fed2,n,army *
0x59fed3,n,int
0x59fed4,n,int
0x59fed6,n,this
0x59fefc,n,sample
0x59fefe,n,this
0x59ff08,n,bool
0x59ff0d,n,army *
0x59ff0e,n,this
0x59ff1c,n,hero *
0x59ff24,n,hero *
0x59ff25,n,int
0x59ff27,n,int
0x59ff28,n,this
0x59ff3f,n,deaths
0x59ff40,n,defender
0x59ff41,n,damage
0x59ff48,n,attacker_qty
0x59ff4a,n,attacker
0x59ff4b,n,this
0x59ff5b,n,this
0x59ff5d,n,index
0x59ff63,n,this
0x59ff86,n,bResetLimitCreature
0x59ff88,n,spellEffect
0x59ff8a,n,this
0x59ff91,n,this
0x59ffa0,n,int
0x59ffa3,n,SAMPLE2
0x59ffb7,n,sample
0x59ffb9,n,this
0x59ffc0,n,this
0x5a0028,n,bool
0x5a002a,n,bool
0x5a002c,n,bool
0x5a0037,n,army *
0x5a0040,n,int
0x5a0041,n,int
0x5a0043,n,this
0x5a0067,n,sample
0x5a0069,n,this
0x5a0073,n,bool
0x5a0075,n,army *
0x5a0076,n,this
0x5a0080,n,hero *
0x5a008f,n,hero *
0x5a0090,n,int
0x5a0092,n,int
0x5a0093,n,this
0x5a00a4,n,deaths
0x5a00aa,n,defender
0x5a00ab,n,damage
0x5a00b2,n,attacker_qty
0x5a00b4,n,attacker
0x5a00b5,n,this
0x5a00bc,n,bResetLimitCreature
0x5a00be,n,spellEffect
0x5a00c0,n,this
0x5a00d5,n,sample
0x5a00d7,n,this
0x5a00de,n,this
0x5a0103,n,char **
0x5a0108,n,float *
0x5a010d,n,int
0x5a0116,n,int
0x5a0121,n,int
0x5a0125,n,int
0x5a0126,n,int
0x5a0127,n,this
0x5a0164,n,signed __int8 *
0x5a016b,n,a3
0x5a01b8,n,magic_terrain_type
0x5a01b9,n,this
0x5a01bc,n,spell
0x5a01fa,n,bool
0x5a01fc,n,int
0x5a01fd,n,this
0x5a021e,n,Format
0x5a021f,n,Dest
0x5a022c,n,iMBType
0x5a0231,n,cText
0x5a0236,n,iResExtra3
0x5a0238,n,iResType3
0x5a023a,n,iTimeout
0x5a023c,n,iSpecial
0x5a023e,n,iResExtra2
0x5a0240,n,iResType2
0x5a0242,n,iResExtra1
0x5a0244,n,iResType1
0x5a0246,n,y
0x5a0248,n,x
0x5a0290,n,this
0x5a02a3,n,max
0x5a02a8,n,min
0x5a02e9,n,magic_terrain
0x5a02ea,n,this
0x5a02ed,n,enemy
0x5a02ee,n,iWhichSpell
0x5a02f4,n,this
0x5a02f7,n,cost
0x5a0317,n,this
0x5a0324,n,gamePos
0x5a0338,n,this
0x5a0343,n,this
0x5a0349,n,int
0x5a034e,n,int
0x5a0361,n,bool
0x5a0363,n,this
0x5a0378,n,spell
0x5a037b,n,sslevel
0x5a0392,n,creature_spell
0x5a0396,n,first_target
0x5a0398,n,hex
0x5a0399,n,side
0x5a039a,n,spell
0x5a039b,n,this
0x5a03c9,n,this
0x5a044f,n,this
0x5a052e,n,bDoDelayTil
0x5a0530,n,bRefreshBackground
0x5a0532,n,iDelay
0x5a0534,n,bLimitDraw
0x5a053d,n,bLimitCreatureEffect
0x5a053f,n,update
0x5a0541,n,this
0x5a05a0,n,bDoWince
0x5a05a2,n,iDelay
0x5a05a4,n,target_army
0x5a05ab,n,this
0x5a05ad,n,effect
0x5a05bc,n,creature_spell
0x5a05c0,n,first_target
0x5a05c2,n,hex
0x5a05c3,n,side
0x5a05c4,n,spell
0x5a05c5,n,this
0x5a05ee,n,bool
0x5a05f2,n,bool
0x5a05f4,n,bool
0x5a05f5,n,army *
0x5a05f6,n,int
0x5a05f7,n,int
0x5a05f8,n,this
0x5a060a,n,max
0x5a060f,n,min
0x5a062b,n,this
0x5a0639,n,int
0x5a063b,n,int
0x5a063e,n,char *
0x5a0649,n,switch 71 cases
0x5a065d,n,switch jump
0x5a0664,r,jumptable 005A065D case 10
0x5a066b,n,this
0x5a0705,n,this
0x5a0713,n,this
0x5a0719,n,sPtr
0x5a0728,n,bool
0x5a072a,n,int
0x5a072f,n,int
0x5a0730,n,int
0x5a0731,n,this
0x5a0738,n,name
0x5a077b,n,X
0x5a077c,n,M
0x5a077e,n,P
0x5a077f,n,this
0x5a07b7,n,attributes
0x5a07ba,n,hex
0x5a07bb,n,id
0x5a07bf,n,obstacle
0x5a07c0,n,this
0x5a07c7,n,bDoDelayTil
0x5a07c8,n,bRefreshBackground
0x5a07ca,n,iDelay
0x5a07cb,n,bLimitDraw
0x5a07cc,n,bLimitCreatureEffect
0x5a07cd,n,update
0x5a07cf,n,this
0x5a07d6,n,this
0x5a07e4,n,this
0x5a07ea,n,int
0x5a07ec,n,int
0x5a080a,n,targetArmy
0x5a080b,n,spellId
0x5a080c,n,bIsMonsterSpell
0x5a080d,n,this
0x5a0814,n,this
0x5a0838,n,ptr
0x5a0846,r,jumptable 005A065D case 11
0x5a0852,n,print_result
0x5a0854,n,targetArmy
0x5a0867,n,affectedHero
0x5a086b,n,castingHero
0x5a086d,n,iSpellType
0x5a086f,n,base_damage
0x5a0870,n,this
0x5a087a,n,this
0x5a091f,n,this
0x5a092d,n,this
0x5a0933,n,sPtr
0x5a0942,n,bool
0x5a0944,n,int
0x5a0949,n,int
0x5a094a,n,int
0x5a094b,n,this
0x5a0952,n,name
0x5a0995,n,X
0x5a0996,n,M
0x5a0998,n,P
0x5a0999,n,this
0x5a09d5,n,attributes
0x5a09d8,n,hex
0x5a09d9,n,id
0x5a09dd,n,obstacle
0x5a09de,n,this
0x5a09e5,n,bDoDelayTil
0x5a09e7,n,bRefreshBackground
0x5a09e9,n,iDelay
0x5a09eb,n,bLimitDraw
0x5a09ed,n,bLimitCreatureEffect
0x5a09ef,n,update
0x5a09f1,n,this
0x5a09f8,n,this
0x5a0a06,n,this
0x5a0a0c,n,int
0x5a0a0e,n,int
0x5a0a2c,n,targetArmy
0x5a0a2e,n,spellId
0x5a0a2f,n,bIsMonsterSpell
0x5a0a30,n,this
0x5a0a37,n,this
0x5a0a5b,n,ptr
0x5a0a69,r,jumptable 005A065D case 12
0x5a0a71,n,bool
0x5a0a76,n,int
0x5a0a7b,n,int
0x5a0a7c,n,int
0x5a0a7d,n,this
0x5a0a93,n,name
0x5a0ac4,n,X
0x5a0ac5,n,M
0x5a0ac7,n,P
0x5a0ac8,n,this
0x5a0b0b,n,attributes
0x5a0b0e,n,hex
0x5a0b0f,n,id
0x5a0b13,n,obstacle
0x5a0b14,n,this
0x5a0b21,n,targetArmy
0x5a0b23,n,spellId
0x5a0b24,n,bIsMonsterSpell
0x5a0b25,n,this
0x5a0b31,r,jumptable 005A065D case 13
0x5a0b36,n,print_result
0x5a0b38,n,targetArmy
0x5a0b3a,n,affectedHero
0x5a0b4f,n,castingHero
0x5a0b51,n,iSpellType
0x5a0b53,n,base_damage
0x5a0b54,n,this
0x5a0b89,n,bool
0x5a0b8b,n,int
0x5a0b90,n,int
0x5a0b91,n,int
0x5a0b92,n,this
0x5a0b99,n,name
0x5a0c09,n,X
0x5a0c0a,n,M
0x5a0c0c,n,P
0x5a0c0d,n,this
0x5a0c4d,n,attributes
0x5a0c56,n,hex
0x5a0c57,n,id
0x5a0c5b,n,this
0x5a0c5d,n,obstacle
0x5a0c63,n,bDoDelayTil
0x5a0c65,n,bRefreshBackground
0x5a0c67,n,iDelay
0x5a0c69,n,bLimitDraw
0x5a0c6b,n,bLimitCreatureEffect
0x5a0c6d,n,update
0x5a0c6f,n,this
0x5a0c8d,r,jumptable 005A065D case 14
0x5a0c8e,n,this
0x5a0c9a,r,jumptable 005A065D case 15
0x5a0ca5,n,char **
0x5a0caa,n,float *
0x5a0caf,n,int
0x5a0cb8,n,int
0x5a0cc0,n,a2
0x5a0cc3,n,int
0x5a0cc7,n,int
0x5a0cc8,n,int
0x5a0cc9,n,this
0x5a0cd8,n,print_result
0x5a0cda,n,targetArmy
0x5a0cef,n,affectedHero
0x5a0cf2,n,castingHero
0x5a0cf3,n,iSpellType
0x5a0cf5,n,base_damage
0x5a0cf6,n,this
0x5a0d0e,n,bResetLimitCreature
0x5a0d16,n,this
0x5a0d18,n,spellEffect
0x5a0d24,n,deaths
0x5a0d25,n,defender
0x5a0d29,n,damage
0x5a0d2a,n,attacker_qty
0x5a0d2c,n,attacker
0x5a0d2d,n,this
0x5a0d34,n,this
0x5a0d40,r,jumptable 005A065D case 16
0x5a0d4b,n,char **
0x5a0d50,n,float *
0x5a0d55,n,int
0x5a0d5e,n,int
0x5a0d69,n,int
0x5a0d6d,n,int
0x5a0d6e,n,int
0x5a0d6f,n,this
0x5a0d7e,n,print_result
0x5a0d80,n,targetArmy
0x5a0d97,n,affectedHero
0x5a0d98,n,castingHero
0x5a0d99,n,iSpellType
0x5a0d9b,n,base_damage
0x5a0d9c,n,this
0x5a0dad,n,this
0x5a0dd2,n,bResetLimitCreature
0x5a0dd4,n,this
0x5a0dd9,n,spellEffect
0x5a0ddf,n,this
0x5a0df0,n,deaths
0x5a0df1,n,defender
0x5a0df5,n,damage
0x5a0df6,n,attacker_qty
0x5a0df8,n,attacker
0x5a0df9,n,this
0x5a0e07,n,int
0x5a0e0a,n,SAMPLE2
0x5a0e10,n,this
0x5a0e1c,r,"jumptable 005A065D cases 17,57"
0x5a0e1e,n,iDelay
0x5a0e20,n,target_army
0x5a0e21,n,effect
0x5a0e23,n,this
0x5a0e2d,n,print_result
0x5a0e31,n,targetArmy
0x5a0e58,n,affectedHero
0x5a0e5c,n,castingHero
0x5a0e5d,n,iSpellType
0x5a0e5e,n,base_damage
0x5a0e5f,n,this
0x5a0e7a,n,bResetLimitCreature
0x5a0e7f,n,spellEffect
0x5a0e80,n,this
0x5a0e8d,n,deaths
0x5a0e8e,n,defender
0x5a0e92,n,damage
0x5a0e93,n,attacker_qty
0x5a0e95,n,attacker
0x5a0e96,n,this
0x5a0e9d,n,this
0x5a0ea9,r,jumptable 005A065D case 18
0x5a0eb1,n,print_result
0x5a0eb3,n,targetArmy
0x5a0eca,n,affectedHero
0x5a0ecb,n,castingHero
0x5a0ecc,n,iSpellType
0x5a0ece,n,base_damage
0x5a0ecf,n,this
0x5a0eea,n,bResetLimitCreature
0x5a0eef,n,this
0x5a0ef1,n,spellEffect
0x5a0efd,n,deaths
0x5a0efe,n,defender
0x5a0f02,n,damage
0x5a0f03,n,attacker_qty
0x5a0f05,n,attacker
0x5a0f06,n,this
0x5a0f0d,n,this
0x5a0f19,r,jumptable 005A065D case 19
0x5a0f1f,n,level
0x5a0f20,n,power
0x5a0f21,n,index
0x5a0f22,n,this
0x5a0f29,n,this
0x5a0f35,r,jumptable 005A065D case 20
0x5a0f3b,n,power
0x5a0f3c,n,mastery
0x5a0f3d,n,iSpellType
0x5a0f3f,n,targetCell
0x5a0f40,n,this
0x5a0f4c,r,jumptable 005A065D case 21
0x5a0f52,n,power
0x5a0f53,n,mastery
0x5a0f54,n,iSpellType
0x5a0f56,n,targetCell
0x5a0f57,n,this
0x5a0f63,r,jumptable 005A065D case 22
0x5a0f69,n,power
0x5a0f6a,n,mastery
0x5a0f6b,n,iSpellType
0x5a0f6d,n,targetCell
0x5a0f6e,n,this
0x5a0f7a,r,jumptable 005A065D case 23
0x5a0f80,n,power
0x5a0f81,n,mastery
0x5a0f82,n,iSpellType
0x5a0f84,n,targetCell
0x5a0f85,n,this
0x5a0f91,r,jumptable 005A065D case 24
0x5a0f93,n,spellId
0x5a0f95,n,bIsMonsterSpell
0x5a0f97,n,this
0x5a0feb,n,bool
0x5a0fec,n,bool
0x5a0fee,n,bool
0x5a0ff0,n,army *
0x5a0ff1,n,int
0x5a0ff2,n,int
0x5a0ff4,n,this
0x5a1006,n,max
0x5a100b,n,min
0x5a102a,n,this
0x5a103a,n,print_result
0x5a103c,n,targetArmy
0x5a104e,n,affectedHero
0x5a1054,n,castingHero
0x5a1055,n,iSpellType
0x5a1057,n,base_damage
0x5a1058,n,this
0x5a10c0,n,this
0x5a10fb,n,print_result
0x5a10fd,n,targetArmy
0x5a1110,n,affectedHero
0x5a1114,n,castingHero
0x5a1115,n,iSpellType
0x5a1117,n,base_damage
0x5a1118,n,this
0x5a112f,n,Format
0x5a1130,n,Dest
0x5a113a,n,this
0x5a1143,n,new_priority
0x5a1145,n,keep
0x5a1147,n,new_text
0x5a115b,n,bShowWince
0x5a115d,n,this
0x5a1162,n,spellEffect
0x5a1169,n,bEffected
0x5a116f,n,bDoDelayTil
0x5a1171,n,bRefreshBackground
0x5a1173,n,iDelay
0x5a1175,n,bLimitDraw
0x5a1177,n,bLimitCreatureEffect
0x5a1179,n,update
0x5a117b,n,this
0x5a1182,n,this
0x5a118e,r,jumptable 005A065D case 25
0x5a1190,n,spellId
0x5a1192,n,bIsMonsterSpell
0x5a1194,n,this
0x5a11e8,n,bool
0x5a11e9,n,bool
0x5a11eb,n,bool
0x5a11ed,n,army *
0x5a11ee,n,int
0x5a11ef,n,int
