# NH3API v2.1 IDB functions; hd_va is the HD pressing; retail_rva only where the hdmap
# masked-identity bridge lands (crossbuild-verified correspondence, name still external).
hd_va,name,readable,prototype,retail_rva
0x4ff280,?FindTrigger@CObject@@QBAXAAH0@Z,CObject_FindTrigger,"void (__thiscall ?FindTrigger@CObject@@QBAXAAH0@Z)(CObject* this, int* result_x, int* result_y)",0xfec30
0x4ff390,?readGeneratorData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readGeneratorData,"int (__thiscall ?readGeneratorData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, TAbstractFile* infile, CObject* generatorObject)",
0x4ff4a0,?readTreasureData@NewfullMap@@QAAHPAXPAVTreasureData@@@Z,NewfullMap_readTreasureData,"int (__thiscall ?readTreasureData@NewfullMap@@QAAHPAXPAVTreasureData@@@Z)(NewfullMap* this, void* infile, TreasureData* treasure_data)",
0x4ff560,sub_4FF560,,"int (__stdcall sub_4FF560)(NewfullMap* a1, int a2)",
0x4ff5b0,sub_4FF5B0,,"int (__thiscall sub_4FF5B0)(TreasureData* this, TGzFile*)",
0x4ff770,?readArtifactData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readArtifactData,"int (__thiscall ?readArtifactData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* artifactObject)",
0x4ff940,?readSpellScrollData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readSpellScrollData,"int (__thiscall ?readSpellScrollData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, TGzFile* infile, CObject* obj)",
0x4ffb20,?readResourceData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readResourceData,"int (__thiscall ?readResourceData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* obj)",
0x4ffd00,?readBlackBox@NewfullMap@@QAAHPAXAAVBlackBoxData@@@Z,NewfullMap_readBlackBox,"int (__thiscall ?readBlackBox@NewfullMap@@QAAHPAXAAVBlackBoxData@@@Z)(NewfullMap* this, void* infile, BlackBoxData* black_box)",
0x500240,?readBlackBoxData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readBlackBoxData,"int (__thiscall ?readBlackBoxData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* blackboxObject)",
0x500440,sub_500440,,void (__thiscall sub_500440)(NewfullMap* this),
0x5004f0,sub_5004F0,,,
0x500850,sub_500850,,"int (__thiscall sub_500850)(void* this, TGzFile*, int)",
0x500a80,sub_500A80,,"int (__stdcall sub_500A80)(TGzFile* infile, int, int)",
0x500f00,?readEventData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readEventData,"int (__thiscall ?readEventData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* eventObject)",
0x501180,?readScholarData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readScholarData,"int (__thiscall ?readScholarData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* scholarObject)",
0x501430,NewfullMap::LoadShipyards,,int (__thiscall NewfullMap::LoadShipyards)(NewfullMap* this),
0x501670,?readMineData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readMineData,"int (__thiscall ?readMineData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* mineObject)",
0x501780,?readAbandonedMineData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readAbandonedMineData,"int (__thiscall ?readAbandonedMineData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* mineObject)",
0x5018c0,?readSignData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readSignData,"int (__thiscall ?readSignData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* obj)",
0x501a00,?readMonsterData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readMonsterData,"int (__thiscall ?readMonsterData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* monsterObject)",
0x501de0,sub_501DE0,,"int (__thiscall sub_501DE0)(void* this, int*)",
0x501fd0,sub_501FD0,,,
0x502040,?readTownData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readTownData,"int (__thiscall ?readTownData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, TAbstractFile* infile, CObject* townObject, int version)",
0x502810,?readHeroData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readHeroData,"int (__thiscall ?readHeroData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* heroObject)",
0x503050,?readGarrisonData@NewfullMap@@QAAHPAXPAVCObject@@@Z,NewfullMap_readGarrisonData,"int (__thiscall ?readGarrisonData@NewfullMap@@QAAHPAXPAVCObject@@@Z)(NewfullMap* this, void* infile, CObject* garrisonObject)",
0x5031b0,NewfullMap::SoD_transformRandomDwellings,,void (__thiscall NewfullMap::SoD_transformRandomDwellings)(NewfullMap* this),
0x503450,?readObject@NewfullMap@@QAAHPAXAAVCObject@@@Z,NewfullMap_readObject,"int (__thiscall ?readObject@NewfullMap@@QAAHPAXAAVCObject@@@Z)(NewfullMap* this, TAbstractFile* infile, CObject* obj, CObject* tempObject)",
0x503c90,sub_503C90,,,
0x503d20,sub_503D20,,,
0x503dd0,?readObjectType@NewfullMap@@QAAHPAXAAVCObjectType@@@Z,NewfullMap_readObjectType,"int (__thiscall ?readObjectType@NewfullMap@@QAAHPAXAAVCObjectType@@@Z)(NewfullMap* this, TAbstractFile* infile, CObjectType* tempObjectType)",
0x504290,sub_504290,,,
0x504550,sub_504550,,,
0x5048b0,sub_5048B0,,,
0x5048e0,sub_5048E0,,,
0x504910,sub_504910,,NewfullMap* (__thiscall sub_504910)(NewfullMap* this),
0x504ac0,?readMapObjects@NewfullMap@@AAAHPAX@Z,NewfullMap_readMapObjects,"int (__thiscall ?readMapObjects@NewfullMap@@AAAHPAX@Z)(NewfullMap* this, TAbstractFile* infile, CObject* obj)",
0x505090,sub_505090,,"int (__thiscall sub_505090)(void* this, int*)",
0x5051c0,sub_5051C0,,"int (__thiscall sub_5051C0)(int this, int)",
0x5056b0,?GenerateHeightMap@NewfullMap@@QAAXABVCObject@@AAY175D@Z,NewfullMap_GenerateHeightMap,"void (__thiscall ?GenerateHeightMap@NewfullMap@@QAAXABVCObject@@AAY175D@Z)(NewfullMap* this, CObject* obj, int8[6][8]* map)",
0x505880,?StampObject@NewfullMap@@QAAXAAVNewmapCell@@AAUTObjectCell@2@@Z,NewfullMap_StampObject,"void (__thiscall ?StampObject@NewfullMap@@QAAXAAVNewmapCell@@AAUTObjectCell@2@@Z)(NewfullMap* this, NewmapCell* this_cell, NewmapCell::TObjectCell* objCell)",
0x505c60,?calc_cell_extra@NewfullMap@@AAAXAAVNewmapCell@@_N@Z,NewfullMap_calc_cell_extra,"void (__thiscall ?calc_cell_extra@NewfullMap@@AAAXAAVNewmapCell@@_N@Z)(NewfullMap* this, NewmapCell* thisCell, bool bSetExtraInfo)",
0x506060,?CalculateCellExtra@NewfullMap@@QAAXAAVNewmapCell@@_N@Z,NewfullMap_CalculateCellExtra,"void (__thiscall ?CalculateCellExtra@NewfullMap@@QAAXAAVNewmapCell@@_N@Z)(NewfullMap* this, NewmapCell* thisCell, bool bSetExtraInfo)",
0x506170,?PlaceObject@NewfullMap@@QAAHH_N@Z,NewfullMap_PlaceObject,"int (__thiscall ?PlaceObject@NewfullMap@@QAAHH_N@Z)(NewfullMap* this, int ObjectIndex, bool setExtraInfo)",0x105b20
0x506370,NewfullMap::SoD_CheckQuestHeroDefeated,,"void (__thiscall NewfullMap::SoD_CheckQuestHeroDefeated)(NewfullMap* this, THeroID target, int player)",
0x5063b0,NewfullMap::SoD_CheckQuestMonsterDefeated,,"void (__thiscall NewfullMap::SoD_CheckQuestMonsterDefeated)(NewfullMap* this, type_point point, int player)",
0x5063f0,NewfullMap::SetupObjectTypeTable,,void (__thiscall NewfullMap::SetupObjectTypeTable)(NewfullMap* this),
0x5064f0,NewfullMap::findObjectType,,"CObjectType* (__thiscall NewfullMap::findObjectType)(NewfullMap* this, TAdventureObjectType type, int subtype)",
0x506570,NewfullMap::SoD_insertObject,,"void (__thiscall NewfullMap::SoD_insertObject)(NewfullMap* this, CObject* obj, int index, int subtype, TTerrainType terrain)",
0x5066d0,CObjectType::CObjectType,,"void (__thiscall CObjectType::CObjectType)(CObjectType* this, TObjectType* tmpl)",
0x5068b0,std::vector_TObjectType_::destructor,,void (__thiscall std::vector_TObjectType_::destructor)(std::vector_CObjectType_* this),
0x5068f0,sub_5068F0,,int (__thiscall sub_5068F0)(void* this),
0x506920,sub_506920,,int (__thiscall sub_506920)(int this),
0x506960,sub_506960,,int (__thiscall sub_506960)(int this),
0x5069a0,sub_5069A0,,int (__thiscall sub_5069A0)(int* this),
0x5069e0,sub_5069E0,,"void (__thiscall sub_5069E0)(void* this, unsigned int, int)",
0x506d00,?size@?$vector@VTSeerHut@@V?$allocator@VTSeerHut@@@std@@@std@@QBAIXZ,VTSeerHut_vector_size,uint (__thiscall ?size@?$vector@VTSeerHut@@V?$allocator@VTSeerHut@@@std@@@std@@QBAIXZ)(std::vector_TSeerHut_* this),
0x506d30,sub_506D30,,int (__thiscall sub_506D30)(void* this),
0x506d50,sub_506D50,,int (__thiscall sub_506D50)(int this),
0x506d90,sub_506D90,,int (__thiscall sub_506D90)(int this),
0x506dd0,?set@?$bitset@$0DA@@std@@QAEAAV12@I_N@Z,n0DA_bitset_set,"std::bitset_48_* (__thiscall ?set@?$bitset@$0DA@@std@@QAEAAV12@I_N@Z)(std::bitset_48_* this, unsigned int pos, int8 set)",
0x506e30,?test@?$bitset@$0DA@@std@@QBE_NI@Z,n0DA_bitset_test,"bool (__thiscall ?test@?$bitset@$0DA@@std@@QBE_NI@Z)(std::bitset_48_* this, unsigned int pos)",
0x506e70,sub_506E70,,"void* (__thiscall sub_506E70)(void* this, unsigned int, int8)",
0x506ed0,sub_506ED0,,"int (__thiscall sub_506ED0)(int* this, int)",
0x506ef0,sub_506EF0,,"void* (__thiscall sub_506EF0)(void* this, int8*, int)",
0x506fd0,sub_506FD0,,"void* (__thiscall sub_506FD0)(void* this, void*, void*)",
0x507020,?insert@?$vector@VTreasureData@@V?$allocator@VTreasureData@@@std@@@std@@QAAXPAVTreasureData@@IABV3@@Z,VTreasureData_vector_insert,"void (__thiscall ?insert@?$vector@VTreasureData@@V?$allocator@VTreasureData@@@std@@@std@@QAAXPAVTreasureData@@IABV3@@Z)(std::vector* this, TreasureData*, unsigned int, TreasureData*)",
0x507360,sub_507360,,"void* (__thiscall sub_507360)(void* this, int8*, int8*)",
0x507410,?insert@?$vector@VMonsterData@@V?$allocator@VMonsterData@@@std@@@std@@QAAXPAVMonsterData@@IABV3@@Z,VMonsterData_vector_insert,"void (__thiscall ?insert@?$vector@VMonsterData@@V?$allocator@VMonsterData@@@std@@@std@@QAAXPAVMonsterData@@IABV3@@Z)(std::vector* this, MonsterData*, unsigned int, MonsterData*)",
0x507740,sub_507740,,"void* (__thiscall sub_507740)(void* this, int8*, int8*)",
0x5077f0,sub_5077F0,,"unsigned int (__thiscall sub_5077F0)(void* this, int8*, unsigned int, int)",
0x507b20,sub_507B20,,"int (__thiscall sub_507B20)(void* this, int, int)",
0x507c70,std::vector_507C70,,"int (__thiscall std::vector_507C70)(void* this, int, int)",
0x507ee0,sub_507EE0,,"int (__thiscall sub_507EE0)(void* this, int, int)",
0x507f50,sub_507F50,,"int8* (__thiscall sub_507F50)(void* this, int, int)",
0x508170,sub_508170,,"unsigned int (__thiscall sub_508170)(void* this, int, unsigned int, int)",
0x508470,sub_508470,,"TQuestGuard* (__thiscall sub_508470)(std::vector* this, TQuestGuard* first, TQuestGuard* last)",
0x5084c0,sub_5084C0,,"int (__thiscall sub_5084C0)(void* this, int8*, unsigned int, int8*)",
0x5087f0,sub_5087F0,,"int8* (__thiscall sub_5087F0)(void* this, int8*, int)",
0x5088c0,sub_5088C0,,,
0x5088f0,sub_5088F0,,"int (__thiscall sub_5088F0)(void* this, int8*, unsigned int, int)",
0x508c40,sub_508C40,,"int8* (__thiscall sub_508C40)(void* this, int8*, int)",
0x508d40,sub_508D40,,,
0x508d70,?clear@?$vector@Utype_university@@V?$allocator@Utype_university@@@std@@@std@@QAAXXZ,Utype_university_vector_clear,void (__thiscall ?clear@?$vector@Utype_university@@V?$allocator@Utype_university@@@std@@@std@@QAAXXZ)(std::vector* this),
0x508dd0,sub_508DD0,,"int (__thiscall sub_508DD0)(void* this, int, int)",
0x508f00,sub_508F00,,"int8* (__thiscall sub_508F00)(void* this, int8*, int8*)",
0x508f50,sub_508F50,,,
0x508fb0,sub_508FB0,,,
0x509000,sub_509000,,,
0x509040,sub_509040,,,
0x509080,sub_509080,,"unsigned int (__thiscall sub_509080)(void* this, int8*, unsigned int, int)",
0x509440,?push_back@?$vector@Vgenerator@@V?$allocator@Vgenerator@@@std@@@std@@QAAXABVgenerator@@@Z,Vgenerator_vector_push_back,,
0x509750,sub_509750,,,
0x509900,sub_509900,,,
0x509940,sub_509940,,,
0x509980,?clear@?$vector@Utype_creature_bank@@V?$allocator@Utype_creature_bank@@@std@@@std@@QAAXXZ,Utype_creature_bank_vector_clear,void (__thiscall ?clear@?$vector@Utype_creature_bank@@V?$allocator@Utype_creature_bank@@@std@@@std@@QAAXXZ)(std::vector_type_creature_bank_* this),
0x509b90,sub_509B90,,,
0x509d00,sub_509D00,,"void (__fastcall sub_509D00)(std::string*, std::string* edx0)",
0x509e70,sub_509E70,,,
0x50a080,sub_50A080,,,
0x50a0b0,sub_50A0B0,,,
0x50a0c0,sub_50A0C0,,,
0x50a250,sub_50A250,,,
0x50a410,sub_50A410,,,
0x50a5f0,sub_50A5F0,,"std::string* (__thiscall sub_50A5F0)(std::string* this, std::string*)",
0x50a760,sub_50A760,,"int8* (__thiscall sub_50A760)(int8* this, int)",
0x50aa60,sub_50AA60,,"int (__thiscall sub_50AA60)(int this, int)",
0x50abe0,sub_50ABE0,,"int (__thiscall sub_50ABE0)(int this, void*)",
0x50ad90,sub_50AD90,,"int8* (__thiscall sub_50AD90)(int8* this, int)",
0x50af60,sub_50AF60,,int (__thiscall sub_50AF60)(void* this),
0x50af80,sub_50AF80,,int (__thiscall sub_50AF80)(void* this),
0x50afa0,sub_50AFA0,,,
0x50afd0,sub_50AFD0,,,
0x50aff0,sub_50AFF0,,,
0x50b050,sub_50B050,,,
0x50b0b0,sub_50B0B0,,,
0x50b120,sub_50B120,,,
0x50b180,sub_50B180,,,
0x50b1e0,sub_50B1E0,,,
0x50b240,sub_50B240,,,
0x50b2a0,sub_50B2A0,,,
0x50b300,sub_50B300,,,
0x50b360,sub_50B360,,,
0x50b3c0,?SafeRandom@@YAHHH@Z,SafeRandom,"int (__fastcall ?SafeRandom@@YAHHH@Z)(int iMin, int iMax)",0x10b1d0
0x50b420,?CheckConfigFile@@YAXXZ,CheckConfigFile,,
0x50b690,?SetGameDefaults@@YAXXZ,SetGameDefaults,,
0x50b8c0,?SetDefaultSystemOptions@@YAXXZ,SetDefaultSystemOptions,,
0x50b910,?ReadPrefs@@YAXXZ,ReadPrefs,,
0x50b970,DoReadRegistry,,,
0x50bfd0,?WritePrefsToRegistry@@YAXXZ,WritePrefsToRegistry,,
0x50c370,?WritePrefs@@YAXXZ,WritePrefs,,
0x50c380,?SetupCDDrive@@YAHXZ,SetupCDDrive,,
0x50c760,?FileSize@@YAJPAD@Z,FileSize,int (__thiscall ?FileSize@@YAJPAD@Z)(int8* Filename),
0x50c7b0,?SRand@@YAXH@Z,SRand,void (__thiscall ?SRand@@YAXH@Z)(int Seed),
0x50c7c0,?Random@@YAHHH@Z,Random,"int (__fastcall ?Random@@YAHHH@Z)(int x, int y)",0x10b230
0x50c7f0,?vsprintf@@YA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBDZZ,vsprintf,"std::string* (?vsprintf@@YA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBDZZ)(std::string* result, int8* format)",
0x50c8d0,??0TPickANumber@@QAA@HH@Z,TPickANumber_ctor,"TPickANumber* (__thiscall ??0TPickANumber@@QAA@HH@Z)(TPickANumber* this, int low, int high)",0x10c6e0
0x50c930,?Pick@TPickANumber@@QAAHXZ,TPickANumber_Pick,int (__thiscall ?Pick@TPickANumber@@QAAHXZ)(TPickANumber* this),0x10c740
0x50c990,?get_available_disk_space@@YAKXZ,get_available_disk_space,,
0x50c9e0,sub_50C9E0,,,
0x50ca00,?InitializeCreatureAnimationTraitsTable@@YA_NXZ,InitializeCreatureAnimationTraitsTable,,
0x50cbf0,InitializeCreatureAnimationTraits,,,
0x50cd20,sub_50CD20,,,
0x50cd40,??0mouseManager@@QAA@XZ,mouseManager_ctor,mouseManager* (__thiscall ??0mouseManager@@QAA@XZ)(mouseManager* this),0x10cb50
0x50cdb0,??_GmouseManager@@UAAPAXI@Z,op_GmouseManager,"void (__thiscall ??_GmouseManager@@UAAPAXI@Z)(mouseManager* this, uchar flag)",
0x50cde0,?Open@mouseManager@@UAAHH@Z,mouseManager_Open,"int (__thiscall ?Open@mouseManager@@UAAHH@Z)(mouseManager* this, int newPriority)",
0x50ce30,?Close@mouseManager@@UAAXXZ,mouseManager_Close,void (__thiscall ?Close@mouseManager@@UAAXXZ)(mouseManager* this),
0x50ce70,?Reset@mouseManager@@QAAXXZ,mouseManager_Reset,void (__thiscall ?Reset@mouseManager@@QAAXXZ)(mouseManager* this),
0x50ce90,xor_eax_eax_retn4_function,,,
0x50cea0,?SetPointer@mouseManager@@QAAXHW4EPointerSet@1@@Z,mouseManager_SetPointer,"void (__thiscall ?SetPointer@mouseManager@@QAAXHW4EPointerSet@1@@Z)(mouseManager* this, int new_frame, mouseManager::EPointerSet new_set)",0x10cca0
0x50cf90,?Update@mouseManager@@QAAX_N@Z,mouseManager_Update,"void (__thiscall ?Update@mouseManager@@QAAX_N@Z)(mouseManager* this, bool bForceIt)",0x10cd90
0x50d700,?MouseCoords@mouseManager@@QAAXAAH0@Z,mouseManager_MouseCoords,"void (__thiscall ?MouseCoords@mouseManager@@QAAXAAH0@Z)(mouseManager* this, int* x, int* y)",0x10d500
0x50d740,?HidePointer@mouseManager@@QAAXXZ,mouseManager_HidePointer,void (__thiscall ?HidePointer@mouseManager@@QAAXXZ)(mouseManager* this),0x10d540
0x50d7b0,?ShowPointer@mouseManager@@QAAX_N@Z,mouseManager_ShowPointer,"void (__thiscall ?ShowPointer@mouseManager@@QAAX_N@Z)(mouseManager* this, bool force)",0x10d5b0
0x50d880,?CheckUpdate@mouseManager@@QAAXXZ,mouseManager_CheckUpdate,void (__thiscall ?CheckUpdate@mouseManager@@QAAXXZ)(mouseManager* this),0x10d680
0x50da90,??0TCSLock@@QAA@PAUCRITICAL_SECTION@@@Z,TCSLock_ctor,"void* (__thiscall ??0TCSLock@@QAA@PAUCRITICAL_SECTION@@@Z)(TCSLock* this, LPCRITICAL_SECTION lpCriticalSection)",
0x50dab0,?LoadFrame@mouseManager@@AAAXH@Z,mouseManager_LoadFrame,"void (__thiscall ?LoadFrame@mouseManager@@AAAXH@Z)(mouseManager* this, int new_frame)",0x10d8b0
0x50dc20,?ShowSystemCursor@mouseManager@@QAAX_N@Z,mouseManager_ShowSystemCursor,"void (__thiscall ?ShowSystemCursor@mouseManager@@QAAX_N@Z)(mouseManager* this, bool show_it)",0x10da20
0x50dc60,sub_50DC60,,,
0x50dc80,sub_50DC80,,,
0x50dce0,sub_50DCE0,,,
0x50dd40,sub_50DD40,,,
0x50ddb0,sub_50DDB0,,,
0x50de10,sub_50DE10,,,
0x50de70,sub_50DE70,,,
0x50ded0,sub_50DED0,,,
0x50df30,sub_50DF30,,,
0x50df90,sub_50DF90,,,
0x50dff0,sub_50DFF0,,,
0x50e050,sub_50E050,,"int (__thiscall sub_50E050)(void** this, message*)",
0x50e0e0,sub_50E0E0,,int (__thiscall sub_50E0E0)(textEntryWidget* this),
0x50e160,sub_50E160,,"int (__thiscall sub_50E160)(textEntryWidget* this, message* msg)",
0x50e250,??0TMultiPlayerWindow@@QAA@XZ,TMultiPlayerWindow_ctor,TMultiPlayerWindow* (__thiscall ??0TMultiPlayerWindow@@QAA@XZ)(TMultiPlayerWindow* this),
0x50ef50,sub_50EF50,,int (__thiscall sub_50EF50)(void* this),
0x50ef60,sub_50EF60,,"int (__thiscall sub_50EF60)(textEntryWidget* this, message* msg)",
0x50efb0,sub_50EFB0,,"void* (__thiscall sub_50EFB0)(void* Memory, int8)",
0x50efe0,sub_50EFE0,,"void* (__thiscall sub_50EFE0)(void* Memory, int8)",
0x50f010,sub_50F010,,void (__thiscall sub_50F010)(void* this),
0x50f070,sub_50F070,,void (__thiscall sub_50F070)(void* this),
0x50f0a0,sub_50F0A0,,void (__thiscall sub_50F0A0)(int this),
0x50f150,?GoSessionList@TMultiPlayerWindow@@QAAXXZ,TMultiPlayerWindow_GoSessionList,void (__thiscall ?GoSessionList@TMultiPlayerWindow@@QAAXXZ)(TMultiPlayerWindow* this),
0x50f220,sub_50F220,,void (__thiscall sub_50F220)(heroWindow* this),
0x50f350,sub_50F350,,void (__thiscall sub_50F350)(void* this),
0x50f740,?OnWidgetDeselect@TMultiPlayerWindow@@UAAHHAA_N@Z,TMultiPlayerWindow_OnWidgetDeselect,"int (__thiscall ?OnWidgetDeselect@TMultiPlayerWindow@@UAAHHAA_N@Z)(TMultiPlayerWindow* this, TMultiPlayerWindow::EOtherWidgetIDs id, bool* bExitFlag)",
0x50fba0,sub_50FBA0,,"int (__thiscall sub_50FBA0)(CHeroWindowEx* this, message* msg)",
0x50fc70,sub_50FC70,,"int8 (__thiscall sub_50FC70)(void* this, int, int)",
0x50fd10,sub_50FD10,,"int8 (__thiscall sub_50FD10)(int8* this, int8*, int)",
0x50fe20,sub_50FE20,,"int8 (__thiscall sub_50FE20)(void* this, int, int8* Memory, void*)",
0x50feb0,sub_50FEB0,,int8 (__thiscall sub_50FEB0)(void* this),
0x510000,sub_510000,,int8 (__thiscall sub_510000)(int8* this),
0x5102c0,sub_5102C0,,"int (__thiscall sub_5102C0)(int this, void*, int)",
0x5109c0,BuildEditedTextField2,,"textEntryWidget* (__thiscall BuildEditedTextField2)(textEntryWidget* this, int textEntryWidgetX, int textEntryWidgetY, int textEntryWidgetWidth, int textEntryWidgetHeight, int, int8* textString, int8* textFontName, int color, int justification, int8* Source, int textBackgroundFrame, int textEntryWidgetId, int textEntryWidgetStyle, int iReadType, int textInsetX, int textInsetY)",
0x510a30,sub_510A30,,"int (__thiscall sub_510A30)(textEntryWidget* this, message* msg)",
0x510ab0,sub_510AB0,,void (__thiscall sub_510AB0)(void* this),
0x510ad0,sub_510AD0,,"void (__thiscall sub_510AD0)(int16* this, int8)",
0x510ae0,sub_510AE0,,"void* (__thiscall sub_510AE0)(void* Memory, int8)",
0x510b10,sub_510B10,,void (__thiscall sub_510B10)(heroWindow* this),
0x510b60,sub_510B60,,"int (__thiscall sub_510B60)(void* this, int, void*)",
0x510be0,sub_510BE0,,int (__thiscall sub_510BE0)(void* this),
0x510bf0,sub_510BF0,,int (__thiscall sub_510BF0)(heroWindow* this),
0x510c50,sub_510C50,,"heroWindow* (__thiscall sub_510C50)(heroWindow* Memory, int8)",
0x510c80,sub_510C80,,int8 (__thiscall sub_510C80)(void* this),
0x510f20,sub_510F20,,int8 (__thiscall sub_510F20)(void* this),
0x5111b0,sub_5111B0,,int8 (__thiscall sub_5111B0)(int this),
0x511530,sub_511530,,bool (__thiscall sub_511530)(void* this),
0x511550,initWinSocket,,int8 (__thiscall initWinSocket)(int8* str),
0x511660,sub_511660,,int8 (__thiscall sub_511660)(heroWindow* this),
0x5118d0,sub_5118D0,,int8 (__thiscall sub_5118D0)(void* this),
0x511f40,sub_511F40,,"textEntryWidget* (__thiscall sub_511F40)(textEntryWidget* this, int textEntryWidgetX, int textEntryWidgetY, int textEntryWidgetWidth, int textEntryWidgetHeight, int, int8* textString, int8* textFontName, int color, int justification, int8* Source, int textBackgroundFrame, int textEntryWidgetId, int textEntryWidgetStyle, int iReadType, int textInsetX, int textInsetY)",
0x511fb0,?OnHotSeat@TMultiPlayerWindow@@QAA_NXZ,TMultiPlayerWindow_OnHotSeat,bool (__thiscall ?OnHotSeat@TMultiPlayerWindow@@QAA_NXZ)(TMultiPlayerWindow* this),
0x512090,??0CHotSeatDlg@@QAA@XZ,CHotSeatDlg_ctor,heroWindow* (__thiscall ??0CHotSeatDlg@@QAA@XZ)(heroWindow* this),
0x512640,sub_512640,,void (__thiscall sub_512640)(heroWindow* this),
0x512690,sub_512690,,"int (__thiscall sub_512690)(int8* this, int, void*)",
0x5126e0,sub_5126E0,,int8 (__thiscall sub_5126E0)(int8* this),
0x5127a0,sub_5127A0,,int (__thiscall sub_5127A0)(void* this),
0x5127b0,sub_5127B0,,"heroWindow* (__thiscall sub_5127B0)(heroWindow* Memory, int8)",
0x5127e0,sub_5127E0,,"int (__thiscall sub_5127E0)(void* this, int8)",
0x512840,?Delete@?$CAutoArray@VCDPlayAddressElement@@@@UAA_NK@Z,VCDPlayAddressElement_CAutoArray_Delete,"bool (__thiscall ?Delete@?$CAutoArray@VCDPlayAddressElement@@@@UAA_NK@Z)(CAutoArray_CDPlayAddressElement_* this, unsigned int elementNbr)",
0x512880,sub_512880,,"void* (__thiscall sub_512880)(void* Memory, int8)",
0x5128f0,sub_5128F0,,,
0x512910,sub_512910,,,
0x512970,sub_512970,,,
0x5129d0,sub_5129D0,,,
0x512a40,sub_512A40,,,
0x512aa0,sub_512AA0,,,
0x512b00,sub_512B00,,,
0x512b60,sub_512B60,,,
0x512bc0,sub_512BC0,,,
0x512c20,sub_512C20,,,
0x512c80,sub_512C80,,,
0x512ce0,sub_512CE0,,"void* (__thiscall sub_512CE0)(void* Memory, int8)",
0x512d10,sub_512D10,,void (__thiscall sub_512D10)(void* this),
0x512d40,sub_512D40,,"unsigned int (__thiscall sub_512D40)(void* this, void*, unsigned int)",
0x512d90,sub_512D90,,"unsigned int (__thiscall sub_512D90)(int this, void*, unsigned int)",
0x512e30,??0t_complex_net_message@@QAA@XZ,t_complex_net_message_ctor,CNetMsg* (__thiscall ??0t_complex_net_message@@QAA@XZ)(t_complex_net_message* this),
0x512e60,??0t_complex_net_message@@QAA@W4eRS_Messages@@@Z,t_complex_net_message_ctor,"CNetMsg* (__thiscall ??0t_complex_net_message@@QAA@W4eRS_Messages@@@Z)(t_complex_net_message* this, CNetMsg::eRS_Messages subType)",
0x512e90,sub_512E90,,"bool (__thiscall sub_512E90)(int8* this, unsigned int, bool, bool)",
0x512f50,sub_512F50,,"bool (__thiscall sub_512F50)(int8* this, int, bool, bool)",
0x513010,sub_513010,,,
0x5130d0,sub_5130D0,,,
0x5130f0,sub_5130F0,,,
0x513150,sub_513150,,,
0x5131b0,sub_5131B0,,,
0x513220,sub_513220,,,
0x513280,sub_513280,,,
0x5132e0,sub_5132E0,,,
0x513340,sub_513340,,,
0x5133a0,sub_5133A0,,,
0x513400,sub_513400,,,
0x513460,sub_513460,,,
0x5134c0,sub_5134C0,,,
0x5134e0,?pick_alignment@@YA?AW4TTownType@@E_N@Z,pick_alignment,"int (__fastcall ?pick_alignment@@YA?AW4TTownType@@E_N@Z)(int legal_alignments, bool getFirstAvail)",
