# every name in the IDB (HD-pressing addresses).
hd_va,kind,name,readable
0x420750,mangled,?choose_defense_hex@combatManager@@AAA_NPBVarmy@@0AAJ1PBVsearchArray@@@Z,combatManager_choose_defense_hex
0x4208e0,mangled,?attempt_shooter_defense@combatManager@@AAA_NPBVarmy@@PBVsearchArray@@ABVtype_AI_combat_parameters@@@Z,combatManager_attempt_shooter_defense
0x420a70,mangled,?choose_to_run@combatManager@@AAA_NPBVarmy@@PBJPBVsearchArray@@@Z,combatManager_choose_to_run
0x420c00,mangled,?has_ranged_advantage@combatManager@@AAA_NAAVtype_AI_combat_parameters@@@Z,combatManager_has_ranged_advantage
0x420e70,user,unwind_420E70,
0x420ea0,mangled,?choose_creature_spell@combatManager@@AAA_NPBVarmy@@AAJAAVtype_AI_combat_parameters@@@Z,combatManager_choose_creature_spell
0x421080,mangled,?SOD_choose_faerie_dragon_spell@combatManager@@AAA_NPBVarmy@@AAJAAVtype_AI_combat_parameters@@@Z,combatManager_SOD_choose_faerie_dragon_spell
0x421180,mangled,?choose_resurrect_action@combatManager@@AAA_NPBVarmy@@AAJAAVtype_AI_combat_parameters@@@Z,combatManager_choose_resurrect_action
0x421400,mangled,?choose_spell_action@combatManager@@AAA_NPBVarmy@@AAJAAVtype_AI_combat_parameters@@@Z,combatManager_choose_spell_action
0x4214d5,user,def_42147D,
0x4214dc,user,jpt_42147D,
0x421570,mangled,?should_stay_in_castle@combatManager@@AAA_NAAVtype_AI_combat_parameters@@@Z,combatManager_should_stay_in_castle
0x421670,mangled,?mark_firewalls@combatManager@@AAAXPBVarmy@@PAJAAVtype_AI_combat_parameters@@@Z,combatManager_mark_firewalls
0x421710,user,combatManager::SoD_mark_moat,
0x421800,mangled,?choose_melee_target@combatManager@@AAA_NPBVarmy@@_NAAJAAVtype_AI_combat_parameters@@@Z,combatManager_choose_melee_target
0x422100,mangled,?choose_melee_action@combatManager@@QAAJPBVarmy@@_N1J@Z,combatManager_choose_melee_action
0x4221e0,mangled,?place_shooter@combatManager@@AAAXPBVarmy@@@Z,combatManager_place_shooter
0x422370,mangled,?DoCompAI@combatManager@@QAAXH@Z,combatManager_DoCompAI
0x422440,mangled,?berserk_attack@combatManager@@QAAXPAVarmy@@PBV2@@Z,combatManager_berserk_attack
0x4225c0,mangled,?compute_fire_shield_damage@combatManager@@QBAJJPBVarmy@@0J@Z,combatManager_compute_fire_shield_damage
0x422660,mangled,?simulate_melee_attack@combatManager@@AAAXPAVarmy@@J0JJ@Z,combatManager_simulate_melee_attack
0x422920,mangled,?simulate_melee_attack@combatManager@@AAAXPAVarmy@@0J@Z,combatManager_simulate_melee_attack
0x422a00,mangled,?simulate_actions@combatManager@@AAAJAAV?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@JJ@Z,combatManager_simulate_actions
0x422bc0,mangled,?simulate_combat@combatManager@@QAAXJ_N@Z,combatManager_simulate_combat
0x422ca0,mangled,?find_AI_targets@combatManager@@QAAXJPBVarmy@@_NABVtype_AI_combat_parameters@@PAVsearchArray@@@Z,combatManager_find_AI_targets
0x422f20,mangled,?DoSpellAI@combatManager@@QAA_NXZ,combatManager_DoSpellAI
0x4230d0,mangled,?insert@?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@QAAXPAPAVarmy@@IABQAV3@@Z,PAVarmy_vector_insert
0x4232e0,user,std::vector::_Ucopy,
0x423310,user,std::vector::_Ufill,
0x423c80,mangled,?get_enchantment_value@type_monster_data@@QBAJAAUtype_spell_choice@@PBVhero@@1@Z,type_monster_data_get_enchantment_value
0x423d00,mangled,?get_resurrection_value@type_monster_data@@QBAJAAUtype_spell_choice@@PBVhero@@@Z,type_monster_data_get_resurrection_value
0x423de0,mangled,?get_spell_damage@type_monster_data@@QBAJW4SpellID@@PBVhero@@1J@Z,type_monster_data_get_spell_damage
0x423ea0,mangled,?take_damage@type_monster_data@@QAAJJ@Z,type_monster_data_take_damage
0x423ee0,mangled,??0type_AI_combat_data@@QAA@PBVhero@@PBVarmyGroup@@N0PBVtown@@PAVNewmapCell@@@Z,type_AI_combat_data_ctor
0x423fe3,user,def_423F96,
0x424020,user,jpt_423F96,
0x424120,mangled,?initialize_creatures@type_AI_combat_data@@IAAXNPBVhero@@@Z,type_AI_combat_data_initialize_creatures
0x424790,mangled,?check_wall_archery_penalty@type_AI_combat_data@@IAAXPBVtown@@@Z,type_AI_combat_data_check_wall_archery_penalty
0x424880,mangled,?adjust_army@type_AI_combat_data@@QAAX_N@Z,type_AI_combat_data_adjust_army
0x424960,mangled,?get_fastest_speed@type_AI_combat_data@@IBAJXZ,type_AI_combat_data_get_fastest_speed
0x4249d0,mangled,?get_next_chain_lightning_target@type_AI_combat_data@@IBAJJABV1@JJ@Z,type_AI_combat_data_get_next_chain_lightning_target
0x424bf0,mangled,?get_area_value@type_AI_combat_data@@IBAXAAUtype_spell_choice@@ABV1@JJ@Z,type_AI_combat_data_get_area_value
0x424d20,mangled,?get_damage_spell_value@type_AI_combat_data@@IBAXAAUtype_spell_choice@@ABV1@@Z,type_AI_combat_data_get_damage_spell_value
0x424f92,user,def_424E62,
0x424f9c,user,jpt_424E62,
0x424fb0,mangled,?cast_chain_lightning@type_AI_combat_data@@IBAXAAUtype_spell_choice@@AAV1@J@Z,type_AI_combat_data_cast_chain_lightning
0x425100,mangled,?cast_area_effect@type_AI_combat_data@@IBAXAAUtype_spell_choice@@AAV1@JJ@Z,type_AI_combat_data_cast_area_effect
0x425260,mangled,?cast_damage_spell@type_AI_combat_data@@IBAXAAUtype_spell_choice@@AAV1@@Z,type_AI_combat_data_cast_damage_spell
0x4253c2,user,def_42537B,
0x4253cc,user,jpt_42537B,
0x4253e0,mangled,?get_mass_damage_value@type_AI_combat_data@@IBAJAAUtype_spell_choice@@PBVhero@@@Z,type_AI_combat_data_get_mass_damage_value
0x425510,mangled,?get_enchantment_value@type_AI_combat_data@@IBAXAAUtype_spell_choice@@AAV1@@Z,type_AI_combat_data_get_enchantment_value
0x4258a0,mangled,?cast_enchantment@type_AI_combat_data@@IAAXAAUtype_spell_choice@@PBVhero@@_N@Z,type_AI_combat_data_cast_enchantment
0x425b10,mangled,?cast_enchantment@type_AI_combat_data@@IAAXAAUtype_spell_choice@@AAV1@@Z,type_AI_combat_data_cast_enchantment
0x425bd0,mangled,?cast_spell@type_AI_combat_data@@IAAXAAV1@W4type_speed_catagory@@@Z,type_AI_combat_data_cast_spell
0x426170,mangled,?inflict_melee_damage@type_AI_combat_data@@IAAJJJJ@Z,type_AI_combat_data_inflict_melee_damage
0x4262b0,mangled,?kill@type_AI_combat_data@@IAAXXZ,type_AI_combat_data_kill
0x426300,mangled,?inflict_damage@type_AI_combat_data@@IAAXJJ@Z,type_AI_combat_data_inflict_damage
0x426390,mangled,?get_attack@type_AI_combat_data@@IBAJW4type_speed_catagory@@_N@Z,type_AI_combat_data_get_attack
0x426450,mangled,?get_final_melee_value@type_AI_combat_data@@IBAJXZ,type_AI_combat_data_get_final_melee_value
0x4264d0,mangled,?do_general_melee@type_AI_combat_data@@IAAXAAV1@@Z,type_AI_combat_data_do_general_melee
0x4267c0,mangled,?choose_melee@type_AI_combat_data@@IBA_NABV1@W4type_speed_category@@@Z,type_AI_combat_data_choose_melee
0x426bc0,mangled,?simulate_combat@type_AI_combat_data@@QAAXAAV1@@Z,type_AI_combat_data_simulate_combat
0x426df0,mangled,?create_skeletons@@YAXPBVhero@@FAAVarmyGroup@@@Z,create_skeletons
0x426ee0,mangled,?do_aftermath@type_AI_combat_data@@QAAXAAV1@PAVtown@@@Z,type_AI_combat_data_do_aftermath
0x4270c0,mangled,?AI_quick_combat@@YA_NPAVhero@@0AAVarmyGroup@@PAVtown@@PAVNewmapCell@@@Z,AI_quick_combat
0x427210,mangled,?AI_auto_combat@@YAXPAVhero@@0AAVarmyGroup@@1PBVtown@@PAVNewmapCell@@@Z,AI_auto_combat
0x427330,mangled,?AI_value_of_combat@@YAJPBVhero@@0ABVarmyGroup@@PBVtown@@PAVNewmapCell@@@Z,AI_value_of_combat
0x427650,mangled,?AI_approximate_strength@@YAJPBVhero@@@Z,AI_approximate_strength
0x427690,mangled,?AI_approximate_strength@@YAJPBVhero@@ABVarmyGroup@@@Z,AI_approximate_strength
0x4276c0,mangled,??0type_AI_combat_data@@QAA@ABV0@@Z,type_AI_combat_data_ctor
0x427750,mangled,?get_total@type_AI_combat_data@@QBAJXZ,type_AI_combat_data_get_total
0x427780,user,sort_427780,
0x428070,mangled,??0type_AI_initializer@@QAA@XZ,type_AI_initializer_ctor
0x4280e0,mangled,?check_towns@type_town_threat_checker@@QAAXXZ,type_town_threat_checker_check_towns
0x428260,mangled,?clear_marks@type_town_threat_checker@@MBAXXZ,type_town_threat_checker_clear_marks
0x4282b0,mangled,?mark_towns@type_town_threat_checker@@IAAXPAVhero@@PAVsearchArray@@@Z,type_town_threat_checker_mark_towns
0x428410,user,can_take_town,
0x428570,mangled,?mark_town@type_town_threat_checker@@MBAXPAVtown@@@Z,type_town_threat_checker_mark_town
0x428580,mangled,?mark_town@type_garrison_purchaser@@MBAXPAVtown@@@Z,type_garrison_purchaser_mark_town
0x4286e0,user,cleanup_4286E0,
0x428710,mangled,?get_attack_bonus@type_AI_player@@SAMF@Z,type_AI_player_get_attack_bonus
0x428740,mangled,?calculate_demand@type_AI_player@@QAAXXZ,type_AI_player_calculate_demand
0x428dd0,mangled,?end_turn@type_AI_player@@QAAXXZ,type_AI_player_end_turn
0x429110,mangled,?make_gift@type_AI_player@@IAAXJ@Z,type_AI_player_make_gift
0x4297c0,mangled,?start_turn@type_AI_player@@QAAXXZ,type_AI_player_start_turn
0x429910,user,find_magus_hut_value,
0x429ab0,mangled,?reset_magus_hut_value@type_AI_player@@QAAXXZ,type_AI_player_reset_magus_hut_value
0x429ad0,mangled,?calculate_reserve@type_AI_player@@IAAXXZ,type_AI_player_calculate_reserve
0x429d50,user,fill_prohibited_array,
0x42a150,mangled,?get_total_value@type_AI_player@@IAAJJQAH@Z,type_AI_player_get_total_value
0x42a2b0,mangled,?check_trade_supply@type_AI_player@@IAA_NQBHJQAHAAV?$vector@JV?$allocator@J@std@@@std@@@Z,type_AI_player_check_trade_supply
0x42a470,mangled,?trade_resources@type_AI_player@@QAAXQBHJ@Z,type_AI_player_trade_resources
0x42a580,mangled,?can_trade_resources@type_AI_player@@IAA_NQBHQAHAAV?$vector@JV?$allocator@J@std@@@std@@@Z,type_AI_player_can_trade_resources
0x42ab40,mangled,?build_markets@type_AI_player@@IAA_NQAH@Z,type_AI_player_build_markets
0x42ac20,mangled,?do_resource_trade@type_AI_player@@IAAXQAH@Z,type_AI_player_do_resource_trade
0x42ae00,mangled,?purchase_building@type_AI_player@@IAA_NPA_N@Z,type_AI_player_purchase_building
0x42b04d,user,def_42AF23,
0x42b1b5,user,def_42B05B,
0x42b4b8,user,jpt_42AF23,
0x42b4fc,user,jpt_42B05B,
0x42b520,user,value_of_dwelling,
0x42b5b0,user,value_of_dwelling_upgrade,
0x42b670,user,value_of_castle_upgrade,
0x42b790,user,value_of_horde,
0x42b800,user,value_of_horde_upgrade,
0x42b8b0,user,value_of_hall,
0x42b9c5,user,def_42B93E,
0x42b9d0,user,jpt_42B93E,
0x42b9e0,mangled,?is_human_ally@game@@QBA_NH@Z,game_is_human_ally
0x42ba30,mangled,?GetTown@game@@QAAPAVtown@@H@Z,game_GetTown
0x42ba60,mangled,?buy_creatures@type_AI_player@@QAAXPAVhero@@PAVtown@@@Z,type_AI_player_buy_creatures
0x42beb0,mangled,?buy_mage_guild@type_AI_player@@QAAXPAVhero@@PAVtown@@@Z,type_AI_player_buy_mage_guild
0x42c040,mangled,??0type_AI_creature_swapper@@QAA@XZ,type_AI_creature_swapper_ctor
0x42c060,user,type_AI_creature_swapper::get_alignments,
0x42c130,mangled,?add_creatures@type_AI_creature_swapper@@IAAXW4TCreatureType@@FF@Z,type_AI_creature_swapper_add_creatures
0x42c280,mangled,?do_best_swap@type_AI_creature_swapper@@IAAJ_N@Z,type_AI_creature_swapper_do_best_swap
0x42c3b0,mangled,?do_swap@type_AI_creature_swapper@@QAAXPAVhero@@PAVarmyGroup@@0@Z,type_AI_creature_swapper_do_swap
0x42c4a0,mangled,?get_swap_value@type_AI_creature_swapper@@QAAJPBVhero@@PBVarmyGroup@@0@Z,type_AI_creature_swapper_get_swap_value
0x42c5b0,mangled,?dump_extra_creature@type_AI_creature_swapper@@IAAXXZ,type_AI_creature_swapper_dump_extra_creature
0x42c690,mangled,?choose_weakest_army@type_AI_creature_swapper@@IAAJ_N0@Z,type_AI_creature_swapper_choose_weakest_army
0x42c830,mangled,?value_of_adding_army@type_AI_creature_swapper@@IAAJW4TCreatureType@@FAAF_N@Z,type_AI_creature_swapper_value_of_adding_army
0x42cb70,mangled,??0type_AI_creature_purchaser@@QAA@JPAVgenerator@@@Z,type_AI_creature_purchaser_ctor
0x42ce30,mangled,??0type_AI_creature_purchaser@@QAA@JPAVtown@@@Z,type_AI_creature_purchaser_ctor
0x42cf50,mangled,??0type_AI_creature_purchaser@@QAA@JW4TCreatureType@@PAF_N@Z,type_AI_creature_purchaser_ctor
0x42d1b0,mangled,?set@type_AI_creature_purchaser@@QAAXPAVtown@@@Z,type_AI_creature_purchaser_set
0x42d420,mangled,?do_best_purchase@type_AI_creature_purchaser@@IAAJ_N@Z,type_AI_creature_purchaser_do_best_purchase
0x42d690,mangled,?do_purchase@type_AI_creature_purchaser@@QAAXPAVarmyGroup@@F0QAJ_N@Z,type_AI_creature_purchaser_do_purchase
0x42d780,mangled,?get_purchase_value@type_AI_creature_purchaser@@QAAJPBVarmyGroup@@F0QBJ@Z,type_AI_creature_purchaser_get_purchase_value
0x42d870,mangled,?AI_consolidate_army@@YAXAAVarmyGroup@@@Z,AI_consolidate_army
0x42d8e0,mangled,?AI_arrange_army@@YAXAAVarmyGroup@@@Z,AI_arrange_army
0x42db20,user,split_armies,
0x42dd70,user,split_army,
0x42de50,mangled,?AI_mark_danger_zones@@YAXPAVhero@@PAJ@Z,AI_mark_danger_zones
0x42e0b0,mangled,?AI_choose_destination@@YAHPAVhero@@JAAUHeroDestination@@AAJ_N3@Z,AI_choose_destination
0x42ec20,mangled,??8type_point@@QBA_NABU0@@Z,op_8type_point
0x42ec70,user,hero::get_location,
0x42ecc0,mangled,?get_cell@searchArray@@QBAPAUpathCell@@Utype_point@@_N@Z,searchArray_get_cell
0x42ed30,mangled,?get_danger_value@searchArray@@QBAJUtype_point@@@Z,searchArray_get_danger_value
0x42ed80,mangled,?get_cell@game@@QAAPAVNewmapCell@@Utype_point@@@Z,game_get_cell
0x42edd0,user,find_all_destinations,
0x42f570,user,mark_destinations,
0x42f980,user,net_value_of_location,
0x42fc50,mangled,?attempt_step@@YA_NPAVhero@@AAUpathCell@@_N2@Z,attempt_step
0x42fee0,mangled,?AI_AttemptMove@@YAXPAVhero@@AAUHeroDestination@@AAJ_N@Z,AI_AttemptMove
0x4305a0,mangled,?HasBuilding@town@@QBA_NH_N@Z,town_HasBuilding
0x430610,user,build_path,
0x4309a0,user,check_move_spell,
0x430ab0,user,attempt_teleport,
0x430f80,mangled,?AI_build_ship@@YAXPBVhero@@JJJ@Z,AI_build_ship
0x431160,mangled,?AI_get_ship_cost@@YAJPBVhero@@Utype_point@@@Z,AI_get_ship_cost
0x431360,mangled,?hire_heroes@type_AI_player@@QAA_NXZ,type_AI_player_hire_heroes
0x4317d0,mangled,?GetHero@game@@QAAPAVhero@@H@Z,game_GetHero
0x431800,user,consider_hiring,
0x431bd0,user,value_of_hiring,
0x432220,mangled,?AI_value_of_observatory@@YAJUtype_point@@JJ@Z,AI_value_of_observatory
0x432460,user,init_432460,
0x432490,user,init_432490,
0x4324b0,user,initializer_4324B0,
0x432500,mangled,??1type_artifact_effect@@UAA@XZ,type_artifact_effect_dtor
0x432510,mangled,?get_value@type_scouting_artifact@@UBAJPBVhero@@_N1@Z,type_scouting_artifact_get_value
0x432540,mangled,??0type_combat_artifact@@QAA@J@Z,type_combat_artifact_ctor
0x432560,mangled,?get_value@type_combat_artifact@@UBAJPBVhero@@_N1@Z,type_combat_artifact_get_value
0x4325a0,mangled,?get_value@type_might_artifact@@UBAJPBVhero@@_N1@Z,type_might_artifact_get_value
0x4325e0,mangled,?get_value@type_power_artifact@@UBAJPBVhero@@_N1@Z,type_power_artifact_get_value
0x432610,mangled,?get_value@type_knowledge_artifact@@UBAJPBVhero@@_N1@Z,type_knowledge_artifact_get_value
0x432640,mangled,?get_value@type_necromancy_artifact@@UBAJPBVhero@@_N1@Z,type_necromancy_artifact_get_value
0x4326e0,mangled,??_Gtype_artifact_effect@@UAAPAXI@Z,op_Gtype_artifact_effect
0x432710,mangled,?get_value@type_movement_artifact@@UBAJPBVhero@@_N1@Z,type_movement_artifact_get_value
0x432750,mangled,?get_value@type_spellcaster_artifact@@UBAJPBVhero@@_N1@Z,type_spellcaster_artifact_get_value
0x4327b0,mangled,?get_value@type_morale_artifact@@UBAJPBVhero@@_N1@Z,type_morale_artifact_get_value
0x432820,mangled,?get_value@type_luck_artifact@@UBAJPBVhero@@_N1@Z,type_luck_artifact_get_value
0x432890,mangled,?get_value@type_duration_artifact@@UBAJPBVhero@@_N1@Z,type_duration_artifact_get_value
0x4328c0,mangled,?get_value@type_school_artifact@@UBAJPBVhero@@_N1@Z,type_school_artifact_get_value
0x432a80,mangled,?get_value@type_antimagic_artifact@@UBAJPBVhero@@_N1@Z,type_antimagic_artifact_get_value
0x432b50,mangled,?get_value@type_antimorale_artifact@@UBAJPBVhero@@_N1@Z,type_antimorale_artifact_get_value
0x432bd0,mangled,?get_value@type_antiluck_artifact@@UBAJPBVhero@@_N1@Z,type_antiluck_artifact_get_value
0x432c50,mangled,?get_value@type_tome_artifact@@UBAJPBVhero@@_N1@Z,type_tome_artifact_get_value
0x432d50,mangled,?get_value@type_income_artifact@@UBAJPBVhero@@_N1@Z,type_income_artifact_get_value
0x432da0,mangled,?get_value@type_creature_growth_artifact@@UBAJPBVhero@@_N1@Z,type_creature_growth_artifact_get_value
0x432fc0,mangled,?get_value@type_spell_artifact@@UBAJPBVhero@@_N1@Z,type_spell_artifact_get_value
0x4330b0,mangled,?get_value@type_shooter_bonus_artifact@@UBAJPBVhero@@_N1@Z,type_shooter_bonus_artifact_get_value
0x433130,mangled,?get_value@type_angelic_alliance_artifact@@UBAJPBVhero@@_N1@Z,type_angelic_alliance_artifact_get_value
0x4333a0,mangled,?get_value@type_undead_king_cloak_artifact@@UBAJPBVhero@@_N1@Z,type_undead_king_cloak_artifact_get_value
0x433520,mangled,?get_value@type_elixir_of_life_artifact@@UBAJPBVhero@@_N1@Z,type_elixir_of_life_artifact_get_value
0x433580,mangled,?get_value@type_statue_of_legion_artifact@@UBAJPBVhero@@_N1@Z,type_statue_of_legion_artifact_get_value
0x4336c0,mangled,?AI_get_value_of_artifact@@YAJUtype_artifact@@PBVhero@@_N2@Z,AI_get_value_of_artifact
0x4338ca,user,def_4336F2,
0x4339c8,user,jpt_4336F2,
0x4339e0,user,total_artifact_value,
0x433aa0,mangled,?AI_get_value_of_artifact@@YAJABUtype_artifact@@J@Z,AI_get_value_of_artifact
0x433b40,mangled,?AI_equip_artifacts@@YAXPAVhero@@@Z,AI_equip_artifacts
0x433bb0,user,remove_negative_artifacts,
0x433c60,user,get_full_value,
0x433e20,user,add_artifact,
0x433fe0,mangled,?AI_swap_artifacts@@YAXPAVhero@@0@Z,AI_swap_artifacts
0x4340e0,mangled,?AI_initialize@@YAXXZ,AI_initialize
0x4344fe,user,def_434164,
0x434530,user,jpt_434164,
0x434590,mangled,?AI_shut_down@@YAXXZ,AI_shut_down
0x434600,mangled,??0?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAA@PBDABV?$allocator@D@1@@Z,std_D_DU_char_traits_basic_string_ctor
0x434620,user,std::vector::size,
0x434640,user,std::vector_pathCell_::size,
0x434670,user,const_artifact_effect_destructor,
0x4346a0,user,Exception_004346A0,
0x434770,user,std::bitset_434770,
0x434840,user,std::vector_434840,
0x434880,user,std::vector_434880,
0x434cc0,user,std::vector_long__434CC0,
0x434d90,user,std::vector_long__434D90,
0x435040,user,std::vector_long__435040,
0x435480,mangled,?AI_value_of_morale@@YANJJ@Z,AI_value_of_morale
0x4354a0,user,value_of_luck_and_morale,
0x4355b0,mangled,?AI_value_of_luck@@YANJJ@Z,AI_value_of_luck
0x4355d0,mangled,?AI_get_attack_damage@@YAJABVarmy@@J0_NJ@Z,AI_get_attack_damage
0x435600,mangled,?simulate_attack@type_AI_combat_parameters@@QBAXABVarmy@@AAJ01_NJ@Z,type_AI_combat_parameters_simulate_attack
0x4357e0,mangled,?get_simple_attack_effect@type_AI_combat_parameters@@QBAJABVarmy@@J0J_NJ@Z,type_AI_combat_parameters_get_simple_attack_effect
0x4358c0,mangled,?get_simple_attack_effect@type_AI_combat_parameters@@QBAJABVarmy@@0_NJ@Z,type_AI_combat_parameters_get_simple_attack_effect
0x435900,mangled,?get_ranged_attack_value@type_AI_combat_parameters@@QBAJABVarmy@@0@Z,type_AI_combat_parameters_get_ranged_attack_value
0x435a10,mangled,?get_exchange_effect@type_AI_combat_parameters@@QBAJABVarmy@@0J@Z,type_AI_combat_parameters_get_exchange_effect
0x435b10,mangled,??0type_AI_combat_parameters@@QAA@PBVcombatManager@@J@Z,type_AI_combat_parameters_ctor
0x435d10,mangled,??0type_AI_attack_hex_chooser@@QAA@PBVarmy@@0PBJPAVsearchArray@@ABVtype_AI_combat_parameters@@@Z,type_AI_attack_hex_chooser_ctor
0x435dd0,mangled,?get_hex_attack_value@type_AI_attack_hex_chooser@@IAAJJAAJ@Z,type_AI_attack_hex_chooser_get_hex_attack_value
0x435f50,mangled,?check_adjacent_hexes@type_AI_attack_hex_chooser@@IAAXJJJ@Z,type_AI_attack_hex_chooser_check_adjacent_hexes
0x436270,user,get_multi_head_bonus,
0x4363b0,user,get_breath_bonus,
0x436490,mangled,?find_attack_hex@type_AI_attack_hex_chooser@@QAA_NXZ,type_AI_attack_hex_chooser_find_attack_hex
0x436580,mangled,?get_mastery_value@type_enchant_data@@QBAJXZ,type_enchant_data_get_mastery_value
0x4365a0,mangled,??0type_spell_choice@@QAA@XZ,type_spell_choice_ctor
0x4365d0,mangled,??0type_spell_choice@@QAA@W4SpellID@@W4TSkillMastery@@JJ@Z,type_spell_choice_ctor
0x436610,mangled,??0type_AI_spellcaster@@QAA@PAVcombatManager@@J_N@Z,type_AI_spellcaster_ctor
0x436840,mangled,??_Gtype_AI_spellcaster@@UAAPAXI@Z,op_Gtype_AI_spellcaster
0x436880,mangled,??1type_AI_spellcaster@@QAA@PAVcombatManager@@J_N@Z,type_AI_spellcaster_dtor
0x4368b0,mangled,?should_attack_now@type_AI_spellcaster@@IBA_NABVarmy@@@Z,type_AI_spellcaster_should_attack_now
0x436a80,mangled,?get_damage_value@type_AI_spellcaster@@IBAJW4SpellID@@JPBVhero@@PBVarmy@@@Z,type_AI_spellcaster_get_damage_value
0x436bb0,mangled,?get_damage_spell_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z,type_AI_spellcaster_get_damage_spell_value
0x436c00,mangled,?get_mass_damage_effect@type_AI_spellcaster@@IBAJJJ@Z,type_AI_spellcaster_get_mass_damage_effect
0x436c90,mangled,?get_area_effect_value@type_AI_spellcaster@@IBAJW4SpellID@@JW4TSkillMastery@@J@Z,type_AI_spellcaster_get_area_effect_value
0x436de0,mangled,?get_chain_lightning_value@type_AI_spellcaster@@IBAJJW4TSkillMastery@@PAVarmy@@@Z,type_AI_spellcaster_get_chain_lightning_value
0x436f60,mangled,?consider_chain_lightning@type_AI_spellcaster@@IBAXAAUtype_spell_choice@@@Z,type_AI_spellcaster_consider_chain_lightning
0x437040,mangled,?get_age_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z,type_AI_spellcaster_get_age_value
0x437080,mangled,?get_bless_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z,type_AI_spellcaster_get_bless_value
0x437220,mangled,?get_frenzy_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z,type_AI_spellcaster_get_frenzy_value
0x437450,mangled,?get_attack_skill_value@type_AI_spellcaster@@IBAJPBVarmy@@0JJ@Z,type_AI_spellcaster_get_attack_skill_value
0x437650,mangled,??0army@@QAA@ABV0@@Z,army_ctor
0x437d50,mangled,?get_blood_lust_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z,type_AI_spellcaster_get_blood_lust_value
0x437dc0,mangled,?get_mirth_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z,type_AI_spellcaster_get_mirth_value
0x437f10,mangled,?get_sorrow_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z,type_AI_spellcaster_get_sorrow_value
0x4380e0,mangled,?get_fortune_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z,type_AI_spellcaster_get_fortune_value
0x438410,mangled,?get_defense_boost_value@type_AI_spellcaster@@IBAJPBVarmy@@0JN@Z,type_AI_spellcaster_get_defense_boost_value
0x438560,mangled,?get_defense_skill_value@type_AI_spellcaster@@IBAJPBVarmy@@JJ@Z,type_AI_spellcaster_get_defense_skill_value
